城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_南山科技园,距离_深圳湾,距离_福田CBD,距离_坂田科技城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
深圳,南山区,科技园,大冲新城花园,两居,2室1厅1卫,5600.0,60.0,93.33,东,贝壳优选,整租·大冲新城花园 2室1厅 东,https://sz.lianjia.com/zufang/SZ1800743878261735424.html,113.94679,22.556374,板块,1861.0,7625.0,14703.0,23782.0,1861.0,南山科技园,1.861,2,4
深圳,龙岗区,龙岗中心城,远洋新干线晶钻广场,两居,2室1厅1卫,2400.0,48.36,49.63,北,贝壳优选,整租·远洋新干线晶钻广场 2室1厅 北,https://sz.lianjia.com/zufang/SZ1800935962130251776.html,114.261939,22.719006,小区,45275.0,46879.0,38679.0,28027.0,28027.0,坂田科技城,28.027,2,2
深圳,南山区,科技园,科苑居,一居,1室0厅1卫,4000.0,40.0,100.0,东南,贝壳优选,整租·科苑居 1室0厅 东南,https://sz.lianjia.com/zufang/SZ1801095514695925760.html,113.943346,22.542894,小区,403.0,5455.0,14531.0,24229.0,403.0,南山科技园,0.403,7,8
深圳,南山区,前海,星海名城三期,两居,2室2厅1卫,6700.0,78.62,85.22,西南,贝壳优选,整租·星海名城三期 2室2厅 西南,https://sz.lianjia.com/zufang/SZ1801560213975728128.html,113.930478,22.533191,行政区,4166.0,6027.0,15098.0,27079.0,4166.0,南山科技园,4.166,5,5
深圳,龙岗区,龙岗中心城,仁恒梦公园,一居,1室1厅1卫,2300.0,38.47,59.79,东南,贝壳优选,整租·仁恒梦公园 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1801933391428321280.html,114.224987,22.730632,小区,45122.0,46726.0,38526.0,27874.0,27874.0,坂田科技城,27.874,1,2
深圳,福田区,福田中心,雅颂居,两居,2室2厅2卫,16000.0,129.0,124.03,北,链家,整租·雅颂居 2室2厅 北,https://sz.lianjia.com/zufang/SZ1801943847043858432.html,114.066576,22.543637,小区,16736.0,14542.0,2880.0,14358.0,2880.0,福田CBD,2.88,6,9
深圳,南山区,南山中心,友邻公寓,一居,1室0厅1卫,4000.0,31.0,129.03,南,贝壳优选,整租·友邻公寓 1室0厅 南,https://sz.lianjia.com/zufang/SZ1801991597320044544.html,113.930478,22.533191,行政区,4166.0,6027.0,15098.0,27079.0,4166.0,南山科技园,4.166,5,5
深圳,南山区,蛇口,弘都世纪公寓,两居,2室1厅1卫,5500.0,45.06,122.06,北,贝壳优选,整租·弘都世纪公寓 2室1厅 北,https://sz.lianjia.com/zufang/SZ1802276048994304000.html,113.936297,22.495158,小区,6429.0,6193.0,15264.0,29629.0,6193.0,深圳湾,6.193,3,3
深圳,龙岗区,龙岗中心城,仁恒梦公园,一居,1室1厅1卫,2200.0,38.52,57.11,南,贝壳优选,整租·仁恒梦公园 1室1厅 南,https://sz.lianjia.com/zufang/SZ1802588265681780736.html,114.224987,22.730632,小区,45122.0,46726.0,38526.0,27874.0,27874.0,坂田科技城,27.874,1,2
深圳,宝安区,宝安中心,御景湾,三居,3室1厅2卫,1888.0,14.0,134.86,南,链家,合租·御景湾 3居室 南卧,https://sz.lianjia.com/zufang/SZ1802911229916741632.html,113.887233,22.554575,板块,8985.0,12162.0,21233.0,29753.0,8985.0,南山科技园,8.985,7,5
深圳,宝安区,福永,会展湾水岸,两居,2室2厅1卫,3500.0,56.0,62.5,东南,贝壳优选,整租·会展湾水岸 2室2厅 东南,https://sz.lianjia.com/zufang/SZ1804068234727522304.html,113.782013,22.699835,小区,37833.0,36210.0,45287.0,48483.0,36210.0,深圳湾,36.21,2,1
深圳,龙华区,上塘,港铁天颂,三居,3室2厅2卫,5800.0,88.8,65.32,东南 南,贝壳优选,整租·港铁天颂 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ1805560780658049024.html,114.010176,22.64477,小区,19963.0,20848.0,17359.0,6790.0,6790.0,坂田科技城,6.79,1,3
深圳,龙华区,龙华新区,锦绣江南二期,三居,3室2厅2卫,5600.0,103.0,54.37,南,贝壳优选,整租·锦绣江南二期 3室2厅 南,https://sz.lianjia.com/zufang/SZ1805810396926312448.html,114.031362,22.672346,板块,26107.0,26992.0,23503.0,6493.0,6493.0,坂田科技城,6.493,0,1
深圳,南山区,科技园,大冲新城花园,一居,1室1厅1卫,5300.0,50.0,106.0,北,贝壳优选,整租·大冲新城花园 1室1厅 北,https://sz.lianjia.com/zufang/SZ1805922347106959360.html,113.951113,22.542148,小区,651.0,4925.0,14001.0,23850.0,651.0,南山科技园,0.651,12,8
深圳,南山区,前海,鼎太风华七期,两居,2室2厅1卫,6700.0,67.0,100.0,南,贝壳优选,整租·鼎太风华七期 2室2厅 南,https://sz.lianjia.com/zufang/SZ1809131094889463808.html,113.9074,22.515243,小区,8499.0,8743.0,17814.0,30831.0,8499.0,南山科技园,8.499,2,4
深圳,南山区,后海,雅仕荔景苑,一居,1室1厅1卫,5000.0,36.0,138.89,东南,贝壳优选,整租·雅仕荔景苑 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1809547577452920832.html,113.930478,22.533191,行政区,4166.0,6027.0,15098.0,27079.0,4166.0,南山科技园,4.166,5,5
深圳,龙岗区,布吉街,青青家园,两居,2室1厅1卫,1800.0,56.0,32.14,南,链家/个人,整租·青青家园 2室1厅 南,https://sz.lianjia.com/zufang/SZ1809825163747786752.html,114.100505,22.612568,小区,26040.0,25617.0,14839.0,7388.0,7388.0,坂田科技城,7.388,0,0
深圳,南山区,华侨城,陶然居,一居,1室1厅1卫,2800.0,30.94,90.5,南,贝壳优选,整租·陶然居 1室1厅 南,https://sz.lianjia.com/zufang/SZ1809846048420528128.html,113.974307,22.541544,小区,3576.0,4601.0,13677.0,24667.0,3576.0,南山科技园,3.576,2,2
深圳,福田区,香蜜湖,东海国际公寓,三居,3室2厅2卫,20000.0,182.0,109.89,南,链家/个人,整租·东海国际公寓 3室2厅 南,https://sz.lianjia.com/zufang/SZ1809896518694469632.html,114.032701,22.546226,板块,12211.0,14159.0,8102.0,17139.0,8102.0,福田CBD,8.102,1,1
深圳,盐田区,沙头角,梅花楼,三居,3室2厅1卫,3200.0,91.0,35.16,东南,链家/个人,整租·梅花楼 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1810890597607669760.html,114.236739,22.557001,小区,35051.0,32857.0,22009.0,28697.0,22009.0,福田CBD,22.009,2,4
深圳,南山区,科技园,朗景园,一居,1室1厅1卫,5100.0,43.0,118.6,北,贝壳优选,整租·朗景园 1室1厅 北,https://sz.lianjia.com/zufang/SZ1810970488919293952.html,113.950558,22.540989,小区,904.0,5178.0,14254.0,24103.0,904.0,南山科技园,0.904,12,8
深圳,福田区,香蜜湖,东海国际公寓,三居,3室2厅3卫,64500.0,250.0,258.0,南,链家,整租·东海国际公寓 3室2厅 南,https://sz.lianjia.com/zufang/SZ1811621343255330816.html,114.055198,22.520922,行政区,15044.0,12850.0,1017.0,18694.0,1017.0,福田CBD,1.017,5,5
深圳,盐田区,沙头角,深沙大楼,一居,1室1厅1卫,2300.0,28.0,82.14,东南,链家/个人,整租·深沙大楼 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1811654913764098048.html,114.232298,22.553817,小区,34468.0,32274.0,21426.0,28114.0,21426.0,福田CBD,21.426,2,4
深圳,福田区,竹子林,育星苑,两居,2室1厅1卫,4200.0,60.0,70.0,南,链家,整租·育星苑 2室1厅 南,https://sz.lianjia.com/zufang/SZ1811973737449259008.html,114.009105,22.535057,小区,8188.0,7527.0,6399.0,21004.0,6399.0,福田CBD,6.399,0,2
深圳,盐田区,沙头角,壹海中心,一居,1室0厅0卫,40000.0,186.0,215.05,南,链家/个人,整租·壹海中心 1室0厅 南,https://sz.lianjia.com/zufang/SZ1812796771835838464.html,114.236739,22.557001,行政区,35051.0,32857.0,22009.0,28697.0,22009.0,福田CBD,22.009,2,4
深圳,龙华区,龙华新区,苹果园,两居,2室1厅1卫,4000.0,54.0,74.07,南 北,贝壳优选,整租·苹果园 2室1厅 南/北,https://sz.lianjia.com/zufang/SZ1813545081391546368.html,114.029114,22.638535,小区,17703.0,19307.0,16686.0,4261.0,4261.0,坂田科技城,4.261,3,2
深圳,罗湖区,万象城,城市天地广场,两居,2室1厅1卫,8000.0,117.7,67.97,南,链家/个人,整租·城市天地广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ1813546225643814912.html,114.113112,22.537679,小区,20274.0,18080.0,7232.0,15770.0,7232.0,福田CBD,7.232,9,8
深圳,大鹏新区,大鹏半岛,承翰半山海,一居,1室1厅1卫,1400.0,36.0,38.89,东南,链家/个人,整租·承翰半山海 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1814881688824578048.html,114.416298,22.639657,行政区,61927.0,57945.0,47097.0,44679.0,44679.0,坂田科技城,44.679,0,0
深圳,福田区,景田,香蜜新村,两居,2室2厅1卫,5700.0,68.0,83.82,南,链家,整租·香蜜新村 2室2厅 南,https://sz.lianjia.com/zufang/SZ1815317194934845440.html,114.04186,22.546871,小区,13147.0,12468.0,4607.0,16444.0,4607.0,福田CBD,4.607,5,4
深圳,盐田区,盐田港,佳兆业御璟佳园广场,三居,3室0厅0卫,15600.0,260.76,59.83,东南,链家/个人,整租·佳兆业御璟佳园广场 3室0厅 东南,https://sz.lianjia.com/zufang/SZ1815965967654584320.html,114.265468,22.585119,小区,41600.0,38252.0,27404.0,29708.0,27404.0,福田CBD,27.404,0,1
深圳,龙岗区,横岗,振业城四五期,两居,2室2厅2卫,11000.0,202.7,54.27,南,链家/个人,整租·振业城四五期 2室2厅 南,https://sz.lianjia.com/zufang/SZ1816002958702149632.html,114.211472,22.643381,板块,35250.0,37160.0,26312.0,22197.0,22197.0,坂田科技城,22.197,2,4
深圳,龙岗区,大运新城,世茂深港国际中心,两居,2室1厅1卫,3300.0,59.0,55.93,东,链家/个人,整租·世茂深港国际中心 2室1厅 东,https://sz.lianjia.com/zufang/SZ1816043604288733184.html,114.21298,22.700032,小区,39940.0,41544.0,33344.0,22692.0,22692.0,坂田科技城,22.692,0,4
深圳,南山区,蛇口,米兰公寓,一居,1室1厅1卫,4000.0,36.28,110.25,西,贝壳优选,整租·米兰公寓 1室1厅 西,https://sz.lianjia.com/zufang/SZ1817138419944390656.html,113.927507,22.491035,小区,7265.0,8549.0,17626.0,31699.0,7265.0,南山科技园,7.265,1,3
深圳,龙华区,红山,龙光玖钻,三居,3室1厅2卫,7000.0,71.0,98.59,西南,链家/个人,整租·龙光玖钻 3室1厅 西南,https://sz.lianjia.com/zufang/SZ1818188249907068928.html,114.04491,22.696735,行政区,29354.0,30303.0,21731.0,8617.0,8617.0,坂田科技城,8.617,2,2
深圳,南山区,科技园,朗景园,一居,1室1厅1卫,5500.0,43.0,127.91,北,贝壳优选,整租·朗景园 1室1厅 北,https://sz.lianjia.com/zufang/SZ1818231270946111488.html,113.950558,22.540989,小区,904.0,5178.0,14254.0,24103.0,904.0,南山科技园,0.904,12,8
深圳,盐田区,沙头角,倚山花园三期,一居,1室0厅1卫,2600.0,32.65,79.63,西北,贝壳优选,整租·倚山花园三期 1室0厅 西北,https://sz.lianjia.com/zufang/SZ1818865077550317568.html,114.236987,22.56,小区,36470.0,34276.0,23428.0,30474.0,23428.0,福田CBD,23.428,2,3
深圳,宝安区,松岗,松河瑞园二期,三居,3室1厅1卫,3700.0,76.0,48.68,南,贝壳优选,整租·松河瑞园二期 3室1厅 南,https://sz.lianjia.com/zufang/SZ1819280191441076224.html,113.840198,22.777225,板块,34808.0,47531.0,45658.0,42550.0,34808.0,南山科技园,34.808,1,2
深圳,福田区,竹子林,建业大厦,两居,2室2厅1卫,6500.0,86.29,75.33,南,贝壳优选,整租·建业大厦 2室2厅 南,https://sz.lianjia.com/zufang/SZ1819352123213611008.html,114.016574,22.536821,小区,9889.0,9228.0,6481.0,19349.0,6481.0,福田CBD,6.481,5,6
深圳,南山区,后海,钜建大厦,两居,2室2厅1卫,6400.0,72.74,87.98,东,贝壳优选,整租·钜建大厦 2室2厅 东,https://sz.lianjia.com/zufang/SZ1820789388204834816.html,113.929209,22.512034,小区,4486.0,5720.0,14791.0,29222.0,4486.0,南山科技园,4.486,7,6
深圳,福田区,香梅北,天明居,三居,3室2厅2卫,9500.0,106.0,89.62,西南,链家/个人,整租·天明居 3室2厅 西南,https://sz.lianjia.com/zufang/SZ1821473678953545728.html,114.055198,22.520922,行政区,15044.0,12850.0,1017.0,18694.0,1017.0,福田CBD,1.017,5,5
深圳,南山区,科技园,华润城润府三期,一居,1室0厅1卫,6400.0,40.0,160.0,西南,贝壳优选,整租·华润城润府三期 1室0厅 西南,https://sz.lianjia.com/zufang/SZ1822238428029255680.html,113.954898,22.546563,小区,1718.0,5558.0,14200.0,22783.0,1718.0,南山科技园,1.718,5,4
深圳,罗湖区,笋岗,笋岗大厦,两居,2室1厅1卫,4500.0,64.0,70.31,南,链家/个人,整租·笋岗大厦 2室1厅 南,https://sz.lianjia.com/zufang/SZ1822645858248687616.html,114.111854,22.564229,小区,19443.0,20871.0,10252.0,13207.0,10252.0,福田CBD,10.252,4,4
深圳,大鹏新区,大鹏半岛,承翰半山海,一居,1室1厅1卫,1700.0,36.0,47.22,东南,链家/个人,整租·承翰半山海 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1822834278954696704.html,114.438249,22.626999,板块,60156.0,57962.0,47114.0,47772.0,47114.0,福田CBD,47.114,0,0
深圳,坪山区,坪山,恒大成二期,三居,3室2厅2卫,3500.0,98.91,35.39,东南,贝壳优选,整租·恒大成二期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1822874097755881472.html,114.339587,22.698099,小区,53382.0,53124.0,42276.0,36134.0,36134.0,坂田科技城,36.134,2,2
深圳,南山区,西丽,万科云城,两居,2室1厅1卫,6400.0,50.8,125.98,南,贝壳优选,整租·万科云城 2室1厅 南,https://sz.lianjia.com/zufang/SZ1823381176706924544.html,113.943361,22.574414,小区,6231.0,9856.0,17611.0,16652.0,6231.0,南山科技园,6.231,6,5
深圳,福田区,梅林,艺丰花园A区,两居,2室2厅1卫,5400.0,76.63,70.47,南,贝壳优选,整租·艺丰花园A区 2室2厅 南,https://sz.lianjia.com/zufang/SZ1824104798350213120.html,114.055198,22.520922,行政区,15044.0,12850.0,1017.0,18694.0,1017.0,福田CBD,1.017,5,5
深圳,福田区,石厦,宏轩大厦,两居,2室2厅1卫,6000.0,61.0,98.36,西北,贝壳优选,整租·宏轩大厦 2室2厅 西北,https://sz.lianjia.com/zufang/SZ1824406206408556544.html,114.051577,22.527838,小区,14597.0,12403.0,794.0,17830.0,794.0,福田CBD,0.794,9,4
深圳,罗湖区,春风路,长丰苑,一居,1室0厅1卫,3300.0,36.42,90.61,北,贝壳优选,整租·长丰苑 1室0厅 北,https://sz.lianjia.com/zufang/SZ1824459398316032000.html,114.127675,22.542081,小区,22869.0,20675.0,9827.0,16874.0,9827.0,福田CBD,9.827,8,9
深圳,龙岗区,大运新城,中粮祥云,一居,1室1厅1卫,2900.0,50.97,56.9,东南,贝壳优选,整租·中粮祥云 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1824475466342334464.html,114.246884,22.720889,行政区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
深圳,龙岗区,大运新城,中海康城国际一期,一居,1室1厅1卫,2500.0,48.0,52.08,东北,贝壳优选,整租·中海康城国际一期 1室1厅 东北,https://sz.lianjia.com/zufang/SZ1824683154422628352.html,114.125576,22.675637,小区,31026.0,32630.0,24143.0,13759.0,13759.0,坂田科技城,13.759,2,3
深圳,坪山区,坪山,碧湖春天,三居,3室2厅1卫,2500.0,89.0,28.09,南,贝壳优选,整租·碧湖春天 3室2厅 南,https://sz.lianjia.com/zufang/SZ1824710549678587904.html,114.24022,22.722418,小区,43067.0,44671.0,36471.0,25819.0,25819.0,坂田科技城,25.819,3,4
深圳,南山区,南山中心,南海城中心,三居,3室2厅1卫,5500.0,69.73,78.88,东 北,贝壳优选,整租·南海城中心 3室2厅 东/北,https://sz.lianjia.com/zufang/SZ1825383382318579712.html,113.937496,22.518114,板块,3842.0,3932.0,13003.0,27193.0,3842.0,南山科技园,3.842,11,8
深圳,宝安区,沙井,会展湾·中港广场,一居,1室0厅1卫,2200.0,41.55,52.95,东,贝壳优选,整租·会展湾·中港广场 1室0厅 东,https://sz.lianjia.com/zufang/SZ1825453918616813568.html,113.778272,22.704979,小区,39431.0,37808.0,46885.0,50081.0,37808.0,深圳湾,37.808,0,1
深圳,南山区,蛇口,水湾1979二期,一居,1室1厅1卫,6000.0,43.02,139.47,东,贝壳优选,整租·水湾1979二期 1室1厅 东,https://sz.lianjia.com/zufang/SZ1825506646403579904.html,113.918227,22.490385,小区,7491.0,8145.0,17216.0,31647.0,7491.0,南山科技园,7.491,5,5
深圳,罗湖区,螺岭,东门168,一居,1室0厅1卫,2400.0,27.73,86.55,南,贝壳优选,整租·东门168 1室0厅 南,https://sz.lianjia.com/zufang/SZ1825552706396225536.html,114.127664,22.550008,小区,24123.0,21552.0,10704.0,16241.0,10704.0,福田CBD,10.704,5,9
深圳,盐田区,梅沙,东部华侨城天麓三区,三居,3室2厅3卫,25000.0,219.53,113.88,东南,链家/个人,整租·东部华侨城天麓三区 3室2厅 跃层 东南,https://sz.lianjia.com/zufang/SZ1825836055195025408.html,114.305605,22.59655,板块,45136.0,42942.0,32094.0,35747.0,32094.0,福田CBD,32.094,2,3
深圳,罗湖区,地王,红桂皇冠,一居,1室0厅1卫,3000.0,29.97,100.1,北,贝壳优选,整租·红桂皇冠 1室0厅 北,https://sz.lianjia.com/zufang/SZ1825948561800429568.html,114.131611,22.548309,小区,23813.0,21019.0,10171.0,15950.0,10171.0,福田CBD,10.171,4,9
深圳,宝安区,福永,会展湾水岸,两居,2室1厅1卫,3500.0,60.0,58.33,东南,贝壳优选,整租·会展湾水岸 2室1厅 东南,https://sz.lianjia.com/zufang/SZ1826673512731901952.html,113.782013,22.699835,小区,37833.0,36210.0,45287.0,48483.0,36210.0,深圳湾,36.21,2,1
深圳,宝安区,福永,会展湾水岸,一居,1室0厅1卫,2100.0,33.94,61.87,东,贝壳优选,整租·会展湾水岸 1室0厅 东,https://sz.lianjia.com/zufang/SZ1826926522947076096.html,113.883831,22.554986,行政区,9241.0,12368.0,21439.0,30009.0,9241.0,南山科技园,9.241,5,6
深圳,坪山区,坪山,碧湖春天,三居,3室2厅1卫,2600.0,89.69,28.99,东南 南,贝壳优选,整租·碧湖春天 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ1827256165218648064.html,114.24022,22.722418,小区,43067.0,44671.0,36471.0,25819.0,25819.0,坂田科技城,25.819,3,4
深圳,龙岗区,横岗,建信天宸,一居,1室0厅1卫,2700.0,36.0,75.0,南,贝壳优选,整租·建信天宸 1室0厅 南,https://sz.lianjia.com/zufang/SZ1827656915874742272.html,114.246884,22.720889,小区,43264.0,44868.0,36668.0,26016.0,26016.0,坂田科技城,26.016,4,6
深圳,宝安区,宝安中心,泰华梧桐聚落花园,两居,2室1厅1卫,18500.0,100.0,185.0,东北,链家,整租·泰华梧桐聚落花园 2室1厅 东北,https://sz.lianjia.com/zufang/SZ1828670698508255232.html,113.883831,22.554986,小区,9241.0,12368.0,21439.0,30009.0,9241.0,南山科技园,9.241,5,6
深圳,坪山区,坪山,凤凰公馆,三居,3室2厅2卫,3300.0,93.0,35.48,东南,贝壳优选,整租·凤凰公馆 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1829061014109290496.html,114.310927,22.673958,小区,47193.0,51629.0,40781.0,29945.0,29945.0,坂田科技城,29.945,0,0
深圳,龙华区,龙华新区,锦绣江南四期,两居,2室2厅1卫,5000.0,79.56,62.85,东南,贝壳优选,整租·锦绣江南四期 2室2厅 东南,https://sz.lianjia.com/zufang/SZ1829461311470174208.html,114.031948,22.637883,小区,18549.0,20153.0,17532.0,3474.0,3474.0,坂田科技城,3.474,4,1
深圳,坪山区,坪山,碧湖春天,三居,3室2厅2卫,3100.0,95.48,32.47,东南 南,贝壳优选,整租·碧湖春天 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ1829517924969218048.html,114.350844,22.708786,行政区,60788.0,54022.0,43174.0,43540.0,43174.0,福田CBD,43.174,0,1
深圳,盐田区,沙头角,倚山花园二期,三居,3室2厅1卫,5700.0,106.0,53.77,北,链家/个人,整租·倚山花园二期 3室2厅 北,https://sz.lianjia.com/zufang/SZ1829757101073760256.html,114.236987,22.56,小区,36470.0,34276.0,23428.0,30474.0,23428.0,福田CBD,23.428,2,3
深圳,南山区,前海,星海名城一期一组团,三居,3室2厅2卫,7800.0,105.0,74.29,南,贝壳优选,整租·星海名城一期一组团 3室2厅 南,https://sz.lianjia.com/zufang/SZ1829809801194897408.html,113.913123,22.535469,小区,6663.0,7505.0,16576.0,28995.0,6663.0,南山科技园,6.663,3,3
深圳,福田区,皇岗,高发城驰苑,两居,2室1厅1卫,5200.0,48.0,108.33,西北,贝壳优选,整租·高发城驰苑 2室1厅 西北,https://sz.lianjia.com/zufang/SZ1829875945087959040.html,114.057348,22.522603,小区,16844.0,14650.0,2045.0,17229.0,2045.0,福田CBD,2.045,6,5
深圳,盐田区,梅沙,天琴湾三期,三居,3室2厅2卫,13000.0,116.23,111.85,东南,链家/个人,整租·天琴湾三期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1830274881313308672.html,114.322536,22.597401,小区,46587.0,44393.0,33545.0,37198.0,33545.0,福田CBD,33.545,0,0
