城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_珠江新城,距离_体育西路,距离_天河软件园,距离_广州科学城,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
广州,荔湾,西关,耀华社区存善东街,一居,1室0厅1卫,2300.0,35.0,65.71,西北,链家/个人,整租·耀华社区存善东街 1室0厅 西北,https://gz.lianjia.com/zufang/GZ1693239306740563968.html,113.236192,23.120942,板块,11052.0,11839.0,26839.0,29155.0,11052.0,珠江新城,11.052,,
广州,南沙,明珠湾,金科博翠明珠,三居,3室2厅1卫,2300.0,85.0,27.06,北,链家/个人,整租·金科博翠明珠 3室2厅 北,https://gz.lianjia.com/zufang/GZ1693491844811325440.html,113.508485,22.764905,小区,55438.0,54254.0,54782.0,59090.0,54254.0,体育西路,54.254,,
广州,天河,珠江新城西,新大厦,三居,3室1厅2卫,11000.0,168.0,65.48,北,链家/个人,整租·新大厦 3室1厅 北,https://gz.lianjia.com/zufang/GZ1694565909898723328.html,113.315913,23.11813,小区,655.0,2726.0,16450.0,21273.0,655.0,珠江新城,0.655,,
广州,天河,体育中心,体育西路天河北街,两居,2室2厅1卫,4500.0,66.0,68.18,南,链家/个人,整租·体育西路天河北街 2室2厅 南,https://gz.lianjia.com/zufang/GZ1695276276660568064.html,113.319688,23.139338,小区(模糊),4022.0,4728.0,12841.0,18592.0,4022.0,珠江新城,4.022,,
广州,越秀,小北,东风中路,三居,3室1厅1卫,4800.0,90.0,53.33,东,链家/个人,整租·东风中路 3室1厅 东,https://gz.lianjia.com/zufang/GZ1695386590248960000.html,113.270447,23.131166,小区,8465.0,9252.0,24063.0,26379.0,8465.0,珠江新城,8.465,,
广州,白云,同和,富和花园,三居,3室2厅1卫,3200.0,90.0,35.56,南,链家/个人,整租·富和花园 3室2厅 南,https://gz.lianjia.com/zufang/GZ1696000555043782656.html,113.327938,23.194515,小区,9473.0,8902.0,14582.0,19310.0,8902.0,体育西路,8.902,,
广州,南沙,南沙港,领南星河荣誉,三居,3室2厅2卫,3000.0,97.0,30.93,东南,链家/个人,整租·领南星河荣誉 3室2厅 东南,https://gz.lianjia.com/zufang/GZ1696452607096127488.html,113.667709,22.637411,板块,80515.0,79331.0,80991.0,84306.0,79331.0,体育西路,79.331,,
广州,花都,旧区,新中路,两居,2室1厅1卫,850.0,61.9,13.73,南,链家/个人,整租·新中路 2室1厅 南,https://gz.lianjia.com/zufang/GZ1696768870922059776.html,113.217905,23.404245,小区,46805.0,49333.0,44307.0,46804.0,44307.0,天河软件园,44.307,,
广州,白云,沙太北,金湖雅苑,两居,2室1厅1卫,2800.0,56.74,49.35,南,链家/个人,整租·金湖雅苑 2室1厅 南,https://gz.lianjia.com/zufang/GZ1696801454649507840.html,113.337381,23.192769,小区,9729.0,18069.0,13419.0,18147.0,9729.0,珠江新城,9.729,,
广州,白云,白云大道南,广信金兰花园,两居,2室1厅1卫,3800.0,70.0,54.29,东南,链家/个人,整租·广信金兰花园 2室1厅 东南,https://gz.lianjia.com/zufang/GZ1697608617299017728.html,113.2732,23.157159,行政区,9390.0,10995.0,18422.0,20738.0,9390.0,珠江新城,9.39,,
广州,黄埔,南岗,佳兆业城市广场,两居,2室1厅2卫,2500.0,53.0,47.17,东南,链家/个人,整租·佳兆业城市广场 2室1厅 东南,https://gz.lianjia.com/zufang/GZ1697951731654066176.html,113.549835,23.102462,小区,30747.0,29774.0,26193.0,20106.0,20106.0,广州科学城,20.106,,
广州,天河,天河客运站,天河新天地,一居,1室1厅1卫,8000.0,100.0,80.0,东,链家/个人,整租·天河新天地 1室1厅 东,https://gz.lianjia.com/zufang/GZ1700470983334297600.html,113.344051,23.171991,小区,8098.0,8533.0,14200.0,16738.0,8098.0,珠江新城,8.098,,
广州,黄埔,鱼珠,港航中心,一居,1室1厅1卫,3500.0,51.23,68.32,东,链家/个人,整租·港航中心 1室1厅 复式 东,https://gz.lianjia.com/zufang/GZ1701901720906366976.html,113.480613,23.181355,行政区,30813.0,29363.0,9285.0,4552.0,4552.0,广州科学城,4.552,,
广州,越秀,东山口,新河浦路,三居,3室2厅1卫,6500.0,82.58,78.71,南,链家,整租·新河浦路 3室2厅 南,https://gz.lianjia.com/zufang/GZ1702544002202468352.html,113.293145,23.119183,小区,6293.0,7052.0,22723.0,24172.0,6293.0,珠江新城,6.293,,
广州,番禺,番禺广场,东晟明珠花园,三居,3室2厅1卫,3700.0,114.0,32.46,南,链家,整租·东晟明珠花园 3室2厅 南,https://gz.lianjia.com/zufang/GZ1703264187284717568.html,113.383917,22.93756,小区,26480.0,27474.0,32841.0,35157.0,26480.0,珠江新城,26.48,,
广州,番禺,莲花山,凯德山海连城一期,三居,3室2厅2卫,3800.0,106.0,35.85,南 北,链家/个人,整租·凯德山海连城一期 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ1704367733543534592.html,113.504534,22.97879,板块,34103.0,35097.0,34160.0,35672.0,34103.0,珠江新城,34.103,,
广州,番禺,汉溪长隆,锦绣香江花园山水华府,三居,3室2厅2卫,11700.0,182.0,64.29,南,链家/个人,整租·锦绣香江花园山水华府 3室2厅 南,https://gz.lianjia.com/zufang/GZ1705888599364337664.html,113.337465,22.995318,小区,18131.0,19657.0,25024.0,27340.0,18131.0,珠江新城,18.131,,
广州,从化,温泉镇,方圆明月山溪,三居,3室2厅2卫,2500.0,160.0,15.62,南,链家/个人,整租·方圆明月山溪 3室2厅 南,https://gz.lianjia.com/zufang/GZ1706232060873539584.html,113.634318,23.629203,小区,86836.0,85386.0,80347.0,76884.0,76884.0,广州科学城,76.884,,
广州,黄埔,黄埔区府,黄埔创新中心,一居,1室0厅1卫,1400.0,45.0,31.11,东北,链家,整租·黄埔创新中心 1室0厅 东北,https://gz.lianjia.com/zufang/GZ1708841604187422720.html,113.482286,23.109846,小区,21636.0,18913.0,15446.0,10713.0,10713.0,广州科学城,10.713,,
广州,增城,朱村,叠溪花园,三居,3室2厅1卫,1000.0,86.0,11.63,北,链家/个人,整租·叠溪花园 3室2厅 北,https://gz.lianjia.com/zufang/GZ1709840153469517824.html,113.7206,23.245674,小区,62121.0,60671.0,45909.0,40721.0,40721.0,广州科学城,40.721,,
广州,增城,石滩镇,广州敏捷绿湖首府,两居,2室2厅1卫,1520.0,98.12,15.49,东南,链家/个人,整租·广州敏捷绿湖首府 2室2厅 东南,https://gz.lianjia.com/zufang/GZ1710999274172448768.html,113.794399,23.193936,板块,64008.0,62558.0,47796.0,42608.0,42608.0,广州科学城,42.608,,
广州,南沙,明珠湾,中交汇通中心,一居,1室1厅1卫,1300.0,48.0,27.08,东北,链家/个人,整租·中交汇通中心 1室1厅 东北,https://gz.lianjia.com/zufang/GZ1712435003394097152.html,113.52241,22.766118,小区,56224.0,55040.0,56439.0,60747.0,55040.0,体育西路,55.04,,
广州,番禺,汉溪长隆,奥园城市天地,三居,3室1厅1卫,7500.0,96.0,78.12,南,链家/个人,整租·奥园城市天地 3室1厅 南,https://gz.lianjia.com/zufang/GZ1713046583324442624.html,113.334984,22.991375,小区,18066.0,19758.0,25125.0,27441.0,18066.0,珠江新城,18.066,,
广州,南沙,黄阁,保利南沙天汇,三居,3室1厅2卫,2300.0,95.0,24.21,南,链家/个人,整租·保利南沙天汇 3室1厅 南,https://gz.lianjia.com/zufang/GZ1714514934521397248.html,113.492504,22.795314,小区,51476.0,50292.0,51952.0,54268.0,50292.0,体育西路,50.292,,
广州,增城,石滩镇,广州敏捷绿湖首府,三居,3室2厅1卫,1100.0,87.29,12.6,南,链家/个人,整租·广州敏捷绿湖首府 3室2厅 南,https://gz.lianjia.com/zufang/GZ1716670655274942464.html,113.791909,23.199992,小区,62780.0,61330.0,46568.0,41380.0,41380.0,广州科学城,41.38,,
广州,白云,新市,云霄楼,两居,2室1厅1卫,2100.0,54.1,38.82,东,链家/个人,整租·云霄楼 2室1厅 东,https://gz.lianjia.com/zufang/GZ1720315404934447104.html,113.273331,23.194062,小区,14629.0,16234.0,21259.0,25982.0,14629.0,珠江新城,14.629,,
广州,海珠,滨江东,雅景苑,两居,2室1厅1卫,3760.0,62.0,60.65,南 北,链家/个人,整租·雅景苑 2室1厅 南/北,https://gz.lianjia.com/zufang/GZ1720370246029672448.html,113.308868,23.100253,小区,4295.0,6040.0,19137.0,24059.0,4295.0,珠江新城,4.295,,
广州,从化,温泉镇,富力泉天下,两居,2室2厅1卫,1700.0,84.0,20.24,北,链家/个人,整租·富力泉天下 2室2厅 北,https://gz.lianjia.com/zufang/GZ1720761343520276480.html,113.651669,23.637589,小区,82119.0,80669.0,75630.0,72167.0,72167.0,广州科学城,72.167,,
广州,花都,花城街,广州融创文旅城商务公寓,一居,1室1厅1卫,2000.0,55.0,36.36,北,链家/个人,整租·广州融创文旅城商务公寓 1室1厅 北,https://gz.lianjia.com/zufang/GZ1721444150747856896.html,113.235825,23.428375,小区,51905.0,54163.0,49137.0,51634.0,49137.0,天河软件园,49.137,,
广州,荔湾,西村,西增路,两居,2室1厅1卫,3500.0,71.0,49.3,东,链家,整租·西增路 2室1厅 东,https://gz.lianjia.com/zufang/GZ1723309770577805312.html,113.239358,23.143783,小区(模糊),10862.0,11649.0,24514.0,26551.0,10862.0,珠江新城,10.862,,
广州,南沙,明珠湾,灵山岛金茂湾二期,三居,3室2厅2卫,3500.0,98.0,35.71,西南,链家/个人,整租·灵山岛金茂湾二期 3室2厅 西南,https://gz.lianjia.com/zufang/GZ1730448413792665600.html,113.523469,22.779557,小区,54007.0,52823.0,54483.0,56789.0,52823.0,体育西路,52.823,,
广州,增城,荔城西区,实地蔷薇国际,三居,3室2厅1卫,2000.0,86.5,23.12,东北,链家/个人,整租·实地蔷薇国际 3室2厅 东北,https://gz.lianjia.com/zufang/GZ1731175708551544832.html,113.814182,23.290323,板块,70538.0,69088.0,54326.0,49138.0,49138.0,广州科学城,49.138,,
广州,黄埔,鱼珠,港航中心,两居,2室1厅1卫,3900.0,60.0,65.0,西,链家,整租·港航中心 2室1厅 西,https://gz.lianjia.com/zufang/GZ1732750268992323584.html,113.434752,23.09681,小区,13118.0,12578.0,11424.0,10113.0,10113.0,广州科学城,10.113,,
广州,花都,新区,岭南公馆,三居,3室2厅2卫,4300.0,128.0,33.59,东南,链家/个人,整租·岭南公馆 3室2厅 东南,https://gz.lianjia.com/zufang/GZ1732978676590444544.html,113.220125,23.404326,小区,46824.0,49352.0,44326.0,46823.0,44326.0,天河软件园,44.326,,
广州,南沙,明珠湾,美的·华发天珀,三居,3室2厅2卫,1999.0,96.0,20.82,东,链家/个人,整租·美的·华发天珀 3室2厅 东,https://gz.lianjia.com/zufang/GZ1733359127037476864.html,113.508975,22.770846,小区,55193.0,54009.0,55060.0,59368.0,54009.0,体育西路,54.009,,
广州,南沙,明珠湾,美的·华发天珀,三居,3室2厅2卫,2850.0,100.0,28.5,东南 南,链家/个人,整租·美的·华发天珀 3室2厅 东南/南,https://gz.lianjia.com/zufang/GZ1733377412088987648.html,113.508975,22.770846,小区,55193.0,54009.0,55060.0,59368.0,54009.0,体育西路,54.009,,
广州,越秀,黄花岗,永福路永福西约,两居,2室1厅1卫,2100.0,50.0,42.0,南,链家/个人,整租·永福路永福西约 2室1厅 南,https://gz.lianjia.com/zufang/GZ1733428497193369600.html,113.302899,23.147246,小区,5502.0,8686.0,16928.0,21051.0,5502.0,珠江新城,5.502,,
广州,从化,温泉镇,富力泉天下,三居,3室2厅1卫,1000.0,100.35,9.97,南,链家,整租·富力泉天下 3室2厅 南,https://gz.lianjia.com/zufang/GZ1734858100294287360.html,113.651669,23.637589,小区(模糊),82119.0,80669.0,75630.0,72167.0,72167.0,广州科学城,72.167,,
广州,增城,朱村,科慧花园,两居,2室2厅1卫,1700.0,66.0,25.76,南,链家/个人,整租·科慧花园 2室2厅 南,https://gz.lianjia.com/zufang/GZ1735990100984070144.html,113.673032,23.280088,小区,51305.0,49855.0,35402.0,33411.0,33411.0,广州科学城,33.411,,
广州,越秀,东山口,新河浦路,两居,2室1厅1卫,5000.0,47.0,106.38,南,链家,整租·新河浦路 2室1厅 南,https://gz.lianjia.com/zufang/GZ1736347106806857728.html,113.293145,23.119183,小区,6293.0,7052.0,22723.0,24172.0,6293.0,珠江新城,6.293,,
广州,番禺,东怡新区,东雅园,三居,3室2厅2卫,3200.0,93.0,34.41,东 南,链家/个人,整租·东雅园 3室2厅 东/南,https://gz.lianjia.com/zufang/GZ1737375388704702464.html,113.390736,22.930768,小区,27968.0,28962.0,34329.0,36645.0,27968.0,珠江新城,27.968,,
广州,番禺,南浦,丽江花园康城居,三居,3室2厅2卫,3300.0,105.0,31.43,西北,链家,整租·丽江花园康城居 3室2厅 西北,https://gz.lianjia.com/zufang/GZ1738589927542620160.html,113.30164,23.029928,小区,13163.0,17131.0,24312.0,26628.0,13163.0,珠江新城,13.163,,
广州,南沙,南沙港,领南星河荣誉,三居,3室2厅2卫,2900.0,96.0,30.21,南,链家/个人,整租·领南星河荣誉 3室2厅 南,https://gz.lianjia.com/zufang/GZ1739955657118842880.html,113.599031,22.76941,小区,59994.0,60988.0,60051.0,64359.0,59994.0,珠江新城,59.994,,
广州,南沙,金洲,滨海半岛,两居,2室2厅1卫,1700.0,53.53,31.76,南,链家/个人,整租·滨海半岛 2室2厅 南,https://gz.lianjia.com/zufang/GZ1740611434003300352.html,113.52966,22.787346,小区(模糊),53801.0,52617.0,54277.0,56593.0,52617.0,体育西路,52.617,,
广州,黄埔,香雪,萝岗奥园广场,两居,2室1厅1卫,2600.0,51.0,50.98,南,链家/个人,整租·萝岗奥园广场 2室1厅 复式 南,https://gz.lianjia.com/zufang/GZ1741009529652379648.html,113.49711,23.174243,小区,31181.0,29731.0,10100.0,5367.0,5367.0,广州科学城,5.367,,
广州,天河,沙河,龙岗东小区,一居,1室1厅1卫,2200.0,34.0,64.71,东南,链家/个人,整租·龙岗东小区 1室1厅 东南,https://gz.lianjia.com/zufang/GZ1741014305848950784.html,113.312814,23.149425,小区,3873.0,3302.0,16179.0,18495.0,3302.0,体育西路,3.302,,
广州,番禺,厦滘,海怡花园,三居,3室2厅2卫,3500.0,89.0,39.33,东北,链家,整租·海怡花园 3室2厅 东北,https://gz.lianjia.com/zufang/GZ1742434116529291264.html,113.264499,23.130061,小区(模糊),7095.0,7882.0,24018.0,26334.0,7095.0,珠江新城,7.095,,
广州,从化,太平镇,时代印象,三居,3室2厅2卫,1800.0,88.0,20.45,东北,链家/个人,整租·时代印象 3室2厅 东北,https://gz.lianjia.com/zufang/GZ1743134066514853888.html,113.494597,23.454192,小区,53967.0,52517.0,47478.0,45216.0,45216.0,广州科学城,45.216,,
广州,花都,旧区,建设北路,两居,2室2厅1卫,1000.0,78.97,12.66,南 北,链家/个人,整租·建设北路 2室2厅 南/北,https://gz.lianjia.com/zufang/GZ1743500446263148544.html,113.380931,22.985358,板块,23472.0,24466.0,33063.0,34672.0,23472.0,珠江新城,23.472,,
广州,增城,增城碧桂园,碧桂园豪园挂绿湖,一居,1室1厅1卫,1000.0,39.0,25.64,东北,链家/个人,整租·碧桂园豪园挂绿湖 1室1厅 东北,https://gz.lianjia.com/zufang/GZ1744594885651988480.html,113.823859,23.224413,小区,66808.0,65358.0,50596.0,45408.0,45408.0,广州科学城,45.408,,
广州,南沙,金洲,星河壹号公馆,一居,1室1厅0卫,1800.0,60.0,30.0,东,链家/个人,整租·星河壹号公馆 1室1厅 东,https://gz.lianjia.com/zufang/GZ1745071600090218496.html,113.543247,22.795892,小区,56390.0,55206.0,52047.0,56355.0,52047.0,天河软件园,52.047,,
广州,南沙,明珠湾,灵山岛金茂湾二期,三居,3室2厅2卫,2950.0,98.0,30.1,南,链家/个人,整租·灵山岛金茂湾二期 3室2厅 南,https://gz.lianjia.com/zufang/GZ1745813565467525120.html,113.523469,22.779557,小区,54007.0,52823.0,54483.0,56789.0,52823.0,体育西路,52.823,,
广州,增城,永宁,合景誉山国际⼀区,一居,1室1厅1卫,900.0,38.0,23.68,东北,链家/个人,整租·合景誉山国际⼀区 1室1厅 东北,https://gz.lianjia.com/zufang/GZ1746804542042800128.html,113.594879,23.189932,小区,45388.0,43938.0,29176.0,23988.0,23988.0,广州科学城,23.988,,
广州,南沙,明珠湾,南沙金茂湾,一居,1室1厅1卫,1940.0,48.5,40.0,东南,链家/个人,整租·南沙金茂湾 1室1厅 东南,https://gz.lianjia.com/zufang/GZ1748645278774198272.html,113.519699,22.780775,小区,53410.0,52226.0,53886.0,56192.0,52226.0,体育西路,52.226,,
广州,南沙,明珠湾,南沙金茂湾,一居,1室1厅1卫,1940.0,48.5,40.0,北,链家/个人,整租·南沙金茂湾 1室1厅 北,https://gz.lianjia.com/zufang/GZ1748648186852933632.html,113.519699,22.780775,小区,53410.0,52226.0,53886.0,56192.0,52226.0,体育西路,52.226,,
广州,南沙,明珠湾,南沙金茂湾,一居,1室1厅1卫,1940.0,48.5,40.0,北,链家/个人,整租·南沙金茂湾 1室1厅 北,https://gz.lianjia.com/zufang/GZ1748648654731739136.html,113.519699,22.780775,小区,53410.0,52226.0,53886.0,56192.0,52226.0,体育西路,52.226,,
广州,天河,沙河,先烈东路沙河大街,三居,3室1厅1卫,2600.0,73.0,35.62,东南,链家/个人,整租·先烈东路沙河大街 3室1厅 东南,https://gz.lianjia.com/zufang/GZ1748921013065744384.html,113.309665,23.150578,小区,4435.0,3864.0,14809.0,18965.0,3864.0,体育西路,3.864,,
广州,从化,温泉镇,富力泉天下,三居,3室2厅2卫,2100.0,101.09,20.77,南,链家/个人,整租·富力泉天下 3室2厅 南,https://gz.lianjia.com/zufang/GZ1749474853242535936.html,113.651669,23.637589,小区(模糊),82119.0,80669.0,75630.0,72167.0,72167.0,广州科学城,72.167,,
广州,从化,温泉镇,富力泉天下,两居,2室2厅1卫,1500.0,83.0,18.07,东南,链家/个人,整租·富力泉天下 2室2厅 东南,https://gz.lianjia.com/zufang/GZ1749714106107035648.html,113.651669,23.637589,小区,82119.0,80669.0,75630.0,72167.0,72167.0,广州科学城,72.167,,
广州,南沙,南沙港,中交国际邮轮广场,三居,3室2厅1卫,5500.0,129.0,42.64,东南,链家/个人,整租·中交国际邮轮广场 3室2厅 东南,https://gz.lianjia.com/zufang/GZ1751195967857623040.html,113.608968,22.772698,小区(模糊),61427.0,62421.0,61484.0,65792.0,61427.0,珠江新城,61.427,,
广州,花都,旧区,成业小区,三居,3室2厅1卫,1300.0,122.0,10.66,南 北,链家/个人,整租·成业小区 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ1751487943958069248.html,113.208815,23.397699,小区,44934.0,47220.0,42181.0,44678.0,42181.0,天河软件园,42.181,,
广州,南沙,明珠湾,越秀明珠天悦江湾,三居,3室2厅2卫,2400.0,90.0,26.67,东,链家/个人,整租·越秀明珠天悦江湾 3室2厅 东,https://gz.lianjia.com/zufang/GZ1752265751466606592.html,113.501557,22.771277,小区,54901.0,53717.0,54735.0,59043.0,53717.0,体育西路,53.717,,
广州,荔湾,西关,荔尚国际,一居,1室0厅1卫,3100.0,45.0,68.89,南,链家/个人,整租·荔尚国际 1室0厅 南,https://gz.lianjia.com/zufang/GZ1752584260801265664.html,113.246633,23.118755,小区(模糊),13862.0,14621.0,29259.0,31575.0,13862.0,珠江新城,13.862,,
广州,南沙,明珠湾,中交汇通中心,两居,2室1厅1卫,2000.0,48.0,41.67,北,链家/个人,整租·中交汇通中心 2室1厅 北,https://gz.lianjia.com/zufang/GZ1752628503502651392.html,113.52241,22.766118,小区,56224.0,55040.0,56439.0,60747.0,55040.0,体育西路,55.04,,
广州,南沙,明珠湾,中交汇通中心,两居,2室1厅1卫,2000.0,48.0,41.67,北,链家/个人,整租·中交汇通中心 2室1厅 北,https://gz.lianjia.com/zufang/GZ1752629131121524736.html,113.52241,22.766118,小区,56224.0,55040.0,56439.0,60747.0,55040.0,体育西路,55.04,,
广州,南沙,大岗镇,大岗翡翠蓝湾北区,三居,3室2厅1卫,2100.0,103.0,20.39,南,链家/个人,整租·大岗翡翠蓝湾北区 3室2厅 南,https://gz.lianjia.com/zufang/GZ1752985577961029632.html,113.420351,22.804254,小区,49820.0,48636.0,50296.0,52612.0,48636.0,体育西路,48.636,,
广州,海珠,工业大道中,广纸路,三居,3室2厅1卫,4500.0,111.0,40.54,南 北,链家/个人,整租·广纸路 3室2厅 南/北,https://gz.lianjia.com/zufang/GZ1753367975781466112.html,113.269101,23.07452,小区,10354.0,12854.0,23743.0,27371.0,10354.0,珠江新城,10.354,,
