城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_陆家嘴,距离_张江科学城,距离_漕河泾,距离_外滩,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
上海,闵行,莘庄南广场,银都新村(1至7区),两居,2室1厅1卫,3600.0,57.0,63.16,南,贝壳优选,整租·银都新村(1至7区) 2室1厅 南,https://sh.lianjia.com/zufang/SH1682016953130024960.html,121.395561,31.094471,小区(模糊),25060.0,36981.0,11584.0,23040.0,11584.0,漕河泾,11.584,,
上海,杨浦,控江路,延吉东路557弄,一居,1室0厅1卫,3162.0,34.47,91.73,北,贝壳优选,整租·延吉东路557弄 1室0厅 北,https://sh.lianjia.com/zufang/SH1682343039189647360.html,121.539383,31.286581,小区,8805.0,16444.0,25753.0,10178.0,8805.0,陆家嘴,8.805,,
上海,静安,江宁路,海防路559号,两居,2室1厅1卫,5000.0,37.0,135.14,南,贝壳优选,整租·海防路559号 2室1厅 南,https://sh.lianjia.com/zufang/SH1682626142529388544.html,121.442534,31.236651,小区,9518.0,27328.0,10437.0,5765.0,5765.0,外滩,5.765,,
上海,青浦,朱家角,珠溪新苑,两居,2室2厅1卫,2300.0,85.0,27.06,南,贝壳优选,整租·珠溪新苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1683671807518834688.html,121.041131,31.129259,小区(模糊),52913.0,70249.0,45099.0,50551.0,45099.0,漕河泾,45.099,,
上海,普陀,甘泉宜川,平江盛世家园,两居,2室1厅1卫,6037.0,71.0,85.03,北,贝壳优选,整租·平江盛世家园 2室1厅 北,https://sh.lianjia.com/zufang/SH1683697444363173888.html,121.448567,31.256276,小区,8210.0,28899.0,14106.0,7369.0,7369.0,外滩,7.369,,
上海,杨浦,周家嘴路,双辽路200弄,一居,1室0厅1卫,3780.0,29.0,130.34,南,贝壳优选,整租·双辽路200弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1683829376841416704.html,121.518073,31.271645,小区,5798.0,19241.0,20392.0,6715.0,5798.0,陆家嘴,5.798,,
上海,闵行,古美,虹莘新村（北区）,一居,1室1厅1卫,4300.0,49.73,86.47,南,贝壳优选,整租·虹莘新村（北区） 1室1厅 南,https://sh.lianjia.com/zufang/SH1684537256196440064.html,121.383863,31.129676,小区,21352.0,33273.0,7876.0,19332.0,7876.0,漕河泾,7.876,,
上海,普陀,光新,管弄五六街坊,两居,2室1厅1卫,4800.0,40.7,117.94,南,贝壳优选,整租·管弄五六街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1684821767064911872.html,121.424327,31.257986,小区,11032.0,31344.0,12836.0,10803.0,10803.0,外滩,10.803,,
上海,闵行,金虹桥,张家宅小区,两居,2室1厅1卫,6400.0,56.74,112.8,南,贝壳优选,整租·张家宅小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1684841904501424128.html,121.410859,31.186193,小区,14000.0,27318.0,3177.0,11638.0,3177.0,漕河泾,3.177,,
上海,浦东,梅园,梅园二街坊,两居,2室1厅1卫,6936.0,55.11,125.86,南,贝壳优选,整租·梅园二街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1684955132866854912.html,121.524082,31.237612,小区,3224.0,16903.0,17995.0,5937.0,3224.0,陆家嘴,3.224,,
上海,松江,泗泾,新凯城紫荆苑,三居,3室1厅1卫,3800.0,83.62,45.44,南,贝壳优选,整租·新凯城紫荆苑 3室1厅 南,https://sh.lianjia.com/zufang/SH1685186249897279488.html,121.242534,31.113395,小区,36653.0,53989.0,19300.0,34291.0,19300.0,漕河泾,19.3,1,0
上海,虹口,鲁迅公园,欧阳小区,两居,2室1厅1卫,4800.0,55.0,87.27,南 北,贝壳优选,整租·欧阳小区 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1685196546137653248.html,121.492373,31.270652,小区,5273.0,23453.0,18783.0,5688.0,5273.0,陆家嘴,5.273,5,3
上海,徐汇,华泾,华建一街坊,两居,2室0厅1卫,4300.0,50.0,86.0,南,贝壳优选,整租·华建一街坊 2室0厅 南,https://sh.lianjia.com/zufang/SH1685225822471847936.html,121.439596,31.120553,小区(模糊),19368.0,28872.0,6150.0,19204.0,6150.0,漕河泾,6.15,0,0
上海,虹口,临平路,中信虹港名庭,两居,2室2厅1卫,11000.0,90.0,122.22,南,贝壳优选,整租·中信虹港名庭 2室2厅 南,https://sh.lianjia.com/zufang/SH1685513147890270208.html,121.493962,31.259975,小区,3728.0,22040.0,17897.0,4802.0,3728.0,陆家嘴,3.728,10,3
上海,徐汇,徐家汇,汇金广场,三居,3室2厅2卫,16000.0,167.95,95.27,南 西南,贝壳优选,整租·汇金广场 3室2厅 南/西南,https://sh.lianjia.com/zufang/SH1685878350968520704.html,121.44028,31.195346,小区,10095.0,25072.0,5183.0,7733.0,5183.0,漕河泾,5.183,20,6
上海,普陀,长征,金沙雅苑(四期),两居,2室1厅1卫,8400.0,95.64,87.83,南,贝壳优选,整租·金沙雅苑(四期) 2室1厅 南,https://sh.lianjia.com/zufang/SH1686307094648586240.html,121.367116,31.238476,小区,19877.0,39666.0,12516.0,18437.0,12516.0,漕河泾,12.516,1,1
上海,青浦,华新,欣乐苑（西苑）,两居,2室1厅1卫,3600.0,72.0,50.0,南,贝壳优选,整租·欣乐苑（西苑） 2室1厅 南,https://sh.lianjia.com/zufang/SH1686315732654096384.html,121.23733,31.183881,小区,32281.0,55218.0,28652.0,30113.0,28652.0,漕河泾,28.652,1,2
上海,徐汇,康健,花苑村紫竹园,两居,2室1厅1卫,6324.0,60.0,105.4,南,贝壳优选,整租·花苑村紫竹园 2室1厅 南,https://sh.lianjia.com/zufang/SH1686579250565480448.html,121.413916,31.153028,小区,17298.0,30139.0,2369.0,15278.0,2369.0,漕河泾,2.369,1,1
上海,普陀,长风,梅川一街坊,两居,2室1厅1卫,5610.0,57.17,98.13,南,贝壳优选,整租·梅川一街坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1686960662154051584.html,121.411438,31.225568,板块,11822.0,33877.0,9166.0,9460.0,9166.0,漕河泾,9.166,4,3
上海,杨浦,黄兴公园,锦兰苑,两居,2室1厅1卫,7140.0,90.5,78.9,南 北,贝壳优选,整租·锦兰苑 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1686999521185234944.html,121.526608,31.301752,小区,10294.0,20249.0,29743.0,10508.0,10294.0,陆家嘴,10.294,5,0
上海,长宁,中山公园,新时空国际商务广场,一居,1室1厅1卫,5304.0,40.62,130.58,东,贝壳优选,整租·新时空国际商务广场 1室1厅 东,https://sh.lianjia.com/zufang/SH1687053669926699008.html,121.417032,31.216844,小区,10608.0,28825.0,7211.0,8246.0,7211.0,漕河泾,7.211,11,5
上海,松江,九亭,知雅汇(公寓),三居,3室2厅1卫,5580.0,114.47,48.75,南,贝壳优选,整租·知雅汇(公寓) 3室2厅 南,https://sh.lianjia.com/zufang/SH1687083180789596160.html,121.473667,31.230525,小区(模糊),5137.0,22200.0,13704.0,2760.0,2760.0,外滩,2.76,34,8
上海,宝山,顾村,大华锦绣四季,三居,3室2厅2卫,5300.0,99.0,53.54,南,贝壳优选,整租·大华锦绣四季 3室2厅 南,https://sh.lianjia.com/zufang/SH1687321184250626048.html,121.400086,31.358421,小区,23502.0,38592.0,29836.0,21999.0,21999.0,外滩,21.999,0,0
上海,闵行,吴泾,万乐城(商业类),一居,1室0厅1卫,2500.0,28.0,89.29,南,贝壳优选,整租·万乐城(商业类) 1室0厅 南,https://sh.lianjia.com/zufang/SH1688464727950229504.html,121.462347,31.047588,板块,30549.0,38216.0,17165.0,27073.0,17165.0,漕河泾,17.165,2,1
上海,闵行,古美,平阳三街坊,两居,2室1厅1卫,6200.0,75.96,81.62,南 北,贝壳优选,整租·平阳三街坊 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1688505994750984192.html,121.386424,31.133692,小区,20990.0,32911.0,6608.0,18970.0,6608.0,漕河泾,6.608,2,1
上海,闵行,古美,欧风花都,一居,1室2厅1卫,6300.0,67.0,94.03,南,贝壳优选,整租·欧风花都 1室2厅 南,https://sh.lianjia.com/zufang/SH1688858892970229760.html,121.385625,31.151655,小区,19449.0,33879.0,5592.0,17087.0,5592.0,漕河泾,5.592,3,1
上海,徐汇,徐家汇,南丹小区,一居,1室0厅1卫,4380.0,30.37,144.22,南,贝壳优选,整租·南丹小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1689588061601529856.html,121.430234,31.191565,小区(模糊),11463.0,25800.0,3937.0,9101.0,3937.0,漕河泾,3.937,21,8
上海,闵行,颛桥,爱庐世纪新苑,两居,2室2厅1卫,5300.0,86.0,61.63,南 北,贝壳优选,整租·爱庐世纪新苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1689841050056654848.html,121.421174,31.079055,小区,26653.0,36161.0,13534.0,24990.0,13534.0,漕河泾,13.534,0,1
上海,嘉定,丰庄,金沙江路2890弄1-7号,一居,1室1厅1卫,4182.0,37.0,113.03,南,贝壳优选,整租·金沙江路2890弄1-7号 1室1厅 南,https://sh.lianjia.com/zufang/SH1689844871235371008.html,121.357768,31.241314,小区,19847.0,39880.0,12486.0,18407.0,12486.0,漕河泾,12.486,3,2
上海,闵行,航华,航华一村,一居,1室1厅1卫,3800.0,54.86,69.27,南,贝壳优选,整租·航华一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1690018375096336384.html,121.35709,31.17723,小区(模糊),18092.0,43686.0,10247.0,15730.0,10247.0,漕河泾,10.247,0,0
上海,徐汇,衡山路,汾阳路9弄,一居,1室1厅1卫,8400.0,51.21,164.03,南 北,贝壳优选,整租·汾阳路9弄 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1690335550650712064.html,121.455699,31.213843,小区,7008.0,23425.0,7611.0,4646.0,4646.0,外滩,4.646,8,3
上海,杨浦,新江湾城,华润置地橡树湾,两居,2室2厅1卫,9000.0,89.43,100.64,南 北,贝壳优选,整租·华润置地橡树湾 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1690362586060554240.html,121.520178,31.338306,小区,13941.0,24926.0,27296.0,19508.0,13941.0,陆家嘴,13.941,1,0
上海,长宁,新华路,东方金门花园,三居,3室2厅2卫,13000.0,138.0,94.2,南,贝壳优选,整租·东方金门花园 3室2厅 南,https://sh.lianjia.com/zufang/SH1690653591095738368.html,121.424596,31.20809,小区(模糊),9865.0,28082.0,6064.0,7503.0,6064.0,漕河泾,6.064,13,2
上海,杨浦,中原,市光二村,一居,1室1厅1卫,3000.0,36.95,81.19,南,贝壳优选,整租·市光二村 1室1厅 南,https://sh.lianjia.com/zufang/SH1691036639201067008.html,121.541263,31.315676,小区,13163.0,21943.0,33321.0,13444.0,13163.0,陆家嘴,13.163,1,2
上海,闵行,古美,东兰新村,两居,2室2厅1卫,6500.0,91.49,71.05,南,贝壳优选,整租·东兰新村 2室2厅 南,https://sh.lianjia.com/zufang/SH1691282987435425792.html,121.3823,31.15519,小区,18740.0,34286.0,4883.0,16378.0,4883.0,漕河泾,4.883,2,1
上海,长宁,新华路,法华镇路878弄,一居,1室1厅1卫,4500.0,32.8,137.2,东 北,贝壳优选,整租·法华镇路878弄 1室1厅 东/北,https://sh.lianjia.com/zufang/SH1691381139647758336.html,121.41941,31.207115,小区(模糊),11018.0,29880.0,6150.0,8656.0,6150.0,漕河泾,6.15,8,1
上海,徐汇,田林,田林十三村,一居,1室0厅1卫,4600.0,29.83,154.21,南,贝壳优选,整租·田林十三村 1室0厅 南,https://sh.lianjia.com/zufang/SH1691393105602805760.html,121.424739,31.173275,小区,13994.0,25728.0,2090.0,11974.0,2090.0,漕河泾,2.09,10,3
上海,闵行,七宝,碧林湾新苑(华友路),一居,1室2厅1卫,5500.0,55.0,100.0,南,贝壳优选,整租·碧林湾新苑(华友路) 1室2厅 南,https://sh.lianjia.com/zufang/SH1692098096302915584.html,121.352012,31.136023,小区,24475.0,40168.0,9691.0,22113.0,9691.0,漕河泾,9.691,2,0
上海,徐汇,田林,钦州花苑,两居,2室1厅1卫,6100.0,81.0,75.31,南,贝壳优选,整租·钦州花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1692392935246528512.html,121.42702,31.178374,小区(模糊),14452.0,25701.0,2912.0,12090.0,2912.0,漕河泾,2.912,7,3
上海,杨浦,中原,国和二村,两居,2室1厅1卫,5200.0,62.73,82.89,南 北,贝壳优选,整租·国和二村 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1692482359040933888.html,121.529666,31.319614,小区,12667.0,22934.0,31662.0,12845.0,12667.0,陆家嘴,12.667,3,3
上海,松江,松江大学城,绿地云峰名邸(公寓),三居,3室2厅1卫,3700.0,90.52,40.87,南,贝壳优选,整租·绿地云峰名邸(公寓) 3室2厅 南,https://sh.lianjia.com/zufang/SH1692531865723863040.html,121.186555,31.046911,小区,44819.0,56720.0,31323.0,42457.0,31323.0,漕河泾,31.323,0,0
上海,徐汇,康健,康健路341弄,一居,1室1厅1卫,4500.0,39.82,113.01,南,贝壳优选,整租·康健路341弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1692845463222353920.html,121.420892,31.165164,小区,16312.0,27306.0,1072.0,13950.0,1072.0,漕河泾,1.072,8,3
上海,奉贤,南桥,绿地南桥新苑,两居,2室2厅1卫,2910.0,79.0,36.84,南,贝壳优选,整租·绿地南桥新苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1692905860839243776.html,121.469283,30.928954,小区,44669.0,56332.0,31193.0,42649.0,31193.0,漕河泾,31.193,3,1
上海,杨浦,控江路,控江路1200弄,一居,1室1厅1卫,3200.0,35.33,90.57,北,贝壳优选,整租·控江路1200弄 1室1厅 北,https://sh.lianjia.com/zufang/SH1692916281423953920.html,121.527304,31.278816,小区,6886.0,18570.0,24063.0,7913.0,6886.0,陆家嘴,6.886,2,2
上海,闵行,七宝,东方花园(一期),三居,3室2厅1卫,6200.0,91.71,67.6,南,贝壳优选,整租·东方花园(一期) 3室2厅 南,https://sh.lianjia.com/zufang/SH1693472420624596992.html,121.609869,31.225727,小区(模糊),13473.0,6199.0,23989.0,16005.0,6199.0,张江科学城,6.199,1,0
上海,徐汇,长桥,长桥一村,一居,1室1厅1卫,4050.0,38.73,104.57,南,贝壳优选,整租·长桥一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1693629817779388416.html,121.437716,31.136658,小区,17704.0,27208.0,5109.0,17540.0,5109.0,漕河泾,5.109,3,2
上海,普陀,真如,星河世纪城,两居,2室1厅1卫,5600.0,75.43,74.24,南,贝壳优选,整租·星河世纪城 2室1厅 南,https://sh.lianjia.com/zufang/SH1693848061261905920.html,121.394845,31.261397,小区,23289.0,34424.0,15928.0,12393.0,12393.0,外滩,12.393,1,0
上海,宝山,顾村,丰水宝邸(西苑),两居,2室2厅1卫,3900.0,94.53,41.26,南 北,贝壳优选,整租·丰水宝邸(西苑) 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1693935111302545408.html,121.394728,31.357082,小区(模糊),24167.0,39374.0,30788.0,22664.0,22664.0,外滩,22.664,0,1
上海,黄浦,蓬莱公园,西凌新邨,一居,1室1厅1卫,5500.0,45.62,120.56,南,贝壳优选,整租·西凌新邨 1室1厅 南,https://sh.lianjia.com/zufang/SH1694340584132575232.html,121.486937,31.205975,小区,7157.0,19019.0,10016.0,5280.0,5280.0,外滩,5.28,8,4
上海,普陀,真如,品尊国际二期,两居,2室2厅2卫,12500.0,126.14,99.1,南,贝壳优选,整租·品尊国际二期 2室2厅 南,https://sh.lianjia.com/zufang/SH1694354555011072000.html,121.420327,31.255991,小区,12015.0,37806.0,12560.0,11519.0,11519.0,外滩,11.519,3,1
上海,杨浦,鞍山,铁岭路50弄,一居,1室0厅1卫,3500.0,34.16,102.46,南,贝壳优选,整租·铁岭路50弄 1室0厅 南,https://sh.lianjia.com/zufang/SH1695065320122744832.html,121.51564,31.279213,小区(模糊),7797.0,20825.0,21307.0,8212.0,7797.0,陆家嘴,7.797,5,2
上海,杨浦,周家嘴路,江浦路1275弄,一居,1室1厅1卫,4500.0,41.6,108.17,南,贝壳优选,整租·江浦路1275弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1695377260959236096.html,121.519572,31.27104,小区,5582.0,19025.0,20176.0,6499.0,5582.0,陆家嘴,5.582,6,2
上海,闵行,金虹桥,流晶逸彩,两居,2室2厅1卫,8300.0,108.0,76.85,南,贝壳优选,整租·流晶逸彩 2室2厅 南,https://sh.lianjia.com/zufang/SH1695384260522803200.html,121.381948,31.18432,小区,15155.0,36058.0,5822.0,12793.0,5822.0,漕河泾,5.822,5,3
上海,徐汇,徐家汇,乐山四五村,一居,1室1厅1卫,5400.0,43.0,125.58,东南,贝壳优选,整租·乐山四五村 1室1厅 东南,https://sh.lianjia.com/zufang/SH1695757321625403392.html,121.432743,31.197,小区,10960.0,24576.0,4610.0,8598.0,4610.0,漕河泾,4.61,23,5
上海,杨浦,控江路,控江路740弄,一居,1室1厅1卫,3500.0,32.0,109.38,南,贝壳优选,整租·控江路740弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1695824665802440704.html,121.539062,31.28435,小区,9009.0,16967.0,24780.0,10382.0,9009.0,陆家嘴,9.009,3,0
上海,闵行,七宝,三佳花苑,两居,2室1厅1卫,5040.0,61.07,82.53,南,贝壳优选,整租·三佳花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1696390217033842688.html,121.36011,31.154281,小区,20278.0,40992.0,6380.0,17916.0,6380.0,漕河泾,6.38,4,2
上海,浦东,周浦,梧桐国际,两居,2室1厅1卫,4480.0,90.0,49.78,南 北,贝壳优选,整租·梧桐国际 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1696826961516560384.html,121.627973,31.110728,小区(模糊),24493.0,19616.0,31551.0,25793.0,19616.0,张江科学城,19.616,0,0
上海,徐汇,徐家汇,冶金大楼,两居,2室1厅1卫,6600.0,59.74,110.48,北,贝壳优选,整租·冶金大楼 2室1厅 北,https://sh.lianjia.com/zufang/SH1696865664372834304.html,121.452165,31.194152,小区,9889.0,24626.0,6520.0,7165.0,6520.0,漕河泾,6.52,12,3
上海,浦东,高行,幸福小镇,三居,3室2厅1卫,7038.0,98.19,71.68,南,贝壳优选,整租·幸福小镇 3室2厅 南,https://sh.lianjia.com/zufang/SH1696899648683245568.html,121.607209,31.298982,小区,16331.0,14993.0,29804.0,21820.0,14993.0,张江科学城,14.993,2,1
上海,闵行,龙柏,龙柏四村,一居,1室1厅1卫,4500.0,50.77,88.64,南,贝壳优选,整租·龙柏四村 1室1厅 南,https://sh.lianjia.com/zufang/SH1697502210482503680.html,121.36274,31.179722,小区,16712.0,37788.0,7672.0,14350.0,7672.0,漕河泾,7.672,2,1
上海,闵行,金汇,金汇丽舍,三居,3室2厅2卫,10000.0,132.06,75.72,南,贝壳优选,整租·金汇丽舍 3室2厅 南,https://sh.lianjia.com/zufang/SH1697950577503240192.html,121.380857,31.112834,小区,21876.0,33797.0,8400.0,19856.0,8400.0,漕河泾,8.4,5,2
上海,闵行,龙柏,嘉富丽苑,三居,3室2厅2卫,8800.0,113.84,77.3,南,贝壳优选,整租·嘉富丽苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1698753103546810368.html,121.359731,31.181097,小区,16748.0,34084.0,8903.0,14386.0,8903.0,漕河泾,8.903,1,0
上海,闵行,老闵行,凤庆小区,一居,1室1厅1卫,2600.0,42.77,60.79,南,贝壳优选,整租·凤庆小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1700029306169720832.html,121.401295,31.015428,小区(模糊),36413.0,47266.0,22196.0,33652.0,22196.0,漕河泾,22.196,2,1
上海,浦东,御桥,颐盛云锦苑,三居,3室2厅2卫,8400.0,96.35,87.18,南,贝壳优选,整租·颐盛云锦苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1700172264172945408.html,121.561519,31.151738,小区,13717.0,15650.0,20415.0,16393.0,13717.0,陆家嘴,13.717,2,1
上海,普陀,真如,真北新村三街坊,一居,1室1厅1卫,4200.0,46.98,89.4,南 北,贝壳优选,整租·真北新村三街坊 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1700176145984520192.html,121.39947,31.255839,小区,14321.0,35137.0,11440.0,11959.0,11440.0,漕河泾,11.44,4,2
上海,普陀,甘泉宜川,宜川一村,两居,2室0厅1卫,4800.0,50.22,95.58,南,贝壳优选,整租·宜川一村 2室0厅 南,https://sh.lianjia.com/zufang/SH1700433891178840064.html,121.422403,31.235988,小区(模糊),10141.0,32718.0,10918.0,7779.0,7779.0,外滩,7.779,8,5
上海,青浦,夏阳,宜达新居,两居,2室1厅1卫,3600.0,60.0,60.0,南,贝壳优选,整租·宜达新居 2室1厅 南,https://sh.lianjia.com/zufang/SH1700456919044456448.html,121.148972,31.163399,小区,45908.0,63244.0,38094.0,43546.0,38094.0,漕河泾,38.094,2,1
上海,黄浦,蓬莱公园,中福花苑,两居,2室1厅2卫,7011.0,68.33,102.61,东,贝壳优选,整租·中福花苑 2室1厅 东,https://sh.lianjia.com/zufang/SH1700779928384962560.html,121.499641,31.210531,小区,6276.0,18569.0,11245.0,3587.0,3587.0,外滩,3.587,5,1
上海,松江,松江老城,维罗纳贵都,一居,1室1厅1卫,2051.0,30.23,67.85,南,贝壳优选,整租·维罗纳贵都 1室1厅 南,https://sh.lianjia.com/zufang/SH1701595004503326720.html,121.20468,31.017943,小区(模糊),43472.0,55393.0,29996.0,41452.0,29996.0,漕河泾,29.996,0,0
上海,浦东,惠南,听潮六村,两居,2室1厅1卫,1900.0,62.0,30.65,南,贝壳优选,整租·听潮六村 2室1厅 南,https://sh.lianjia.com/zufang/SH1701610473717235712.html,121.743771,31.045645,小区,46378.0,31905.0,49255.0,43234.0,31905.0,张江科学城,31.905,2,0
上海,闵行,金虹桥,金泉苑(闵行),三居,3室2厅3卫,11016.0,153.04,71.98,南 西南,贝壳优选,整租·金泉苑(闵行) 3室2厅 南/西南,https://sh.lianjia.com/zufang/SH1701919695877177344.html,121.385087,31.188505,小区,14365.0,36097.0,5861.0,12003.0,5861.0,漕河泾,5.861,4,1
上海,徐汇,徐家汇,橡胶小区,一居,1室1厅1卫,5500.0,47.89,114.85,南 西南,贝壳优选,整租·橡胶小区 1室1厅 南/西南,https://sh.lianjia.com/zufang/SH1702612205037420544.html,121.445777,31.19715,小区(模糊),9765.0,23007.0,6631.0,7041.0,6631.0,漕河泾,6.631,18,5
