城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度,距离_未来科技城,距离_钱江新城,距离_滨江区,距离_湖滨商圈,最近距离,最近就业区,最近距离(km),星巴克数量,麦当劳数量
杭州,萧山区,南部卧城,印澜府,三居,3室2厅2卫,2800.0,89.0,31.46,南 北,链家/个人,整租·印澜府 3室2厅 南/北,https://hz.lianjia.com/zufang/HZ1677546563984949248.html,120.254746,30.131027,小区(模糊),49501.0,16783.0,13354.0,20377.0,13354.0,滨江区,13.354,0,0
杭州,上城区,四季青,商教苑,两居,2室1厅1卫,3000.0,55.0,54.55,南,链家/个人,整租·商教苑 2室1厅 南,https://hz.lianjia.com/zufang/HZ1678265430633873408.html,120.191628,30.247358,小区,27241.0,2799.0,7250.0,4528.0,2799.0,钱江新城,2.799,1,1
杭州,富阳区,富春,秦忆荣府南区,三居,3室2厅2卫,2000.0,110.0,18.18,南,链家/个人,整租·秦忆荣府南区 3室2厅 南,https://hz.lianjia.com/zufang/HZ1678298309753569280.html,119.914932,30.054026,小区,34827.0,52473.0,48755.0,53552.0,34827.0,未来科技城,34.827,0,0
杭州,富阳区,富春,天时苑(富阳),三居,3室2厅2卫,2800.0,157.0,17.83,南,链家/个人,整租·天时苑(富阳) 3室2厅 南,https://hz.lianjia.com/zufang/HZ1679769005935558656.html,120.154158,30.293175,小区(模糊),16601.0,12057.0,13948.0,8491.0,8491.0,湖滨商圈,8.491,2,1
杭州,萧山区,闻堰,滨江东方海岸(萧山),一居,1室1厅1卫,2800.0,82.07,34.12,东北,链家/个人,整租·滨江东方海岸(萧山) 1室1厅 东北,https://hz.lianjia.com/zufang/HZ1680470096390127616.html,120.176994,30.121559,小区,43861.0,17646.0,11480.0,16277.0,11480.0,滨江区,11.48,1,0
杭州,富阳区,富春,富春新天地,一居,1室1厅1卫,2750.0,60.0,45.83,南 北,链家/个人,整租·富春新天地 1室1厅 南/北,https://hz.lianjia.com/zufang/HZ1680909439671992320.html,119.940926,30.074992,小区,28883.0,38859.0,35115.0,39912.0,28883.0,未来科技城,28.883,1,0
杭州,富阳区,银湖科技城,施家园花苑南区,三居,3室2厅2卫,1500.0,120.0,12.5,南,链家/个人,整租·施家园花苑南区 3室2厅 南,https://hz.lianjia.com/zufang/HZ1681231860505509888.html,119.979909,30.159072,小区(模糊),17747.0,32459.0,28715.0,33512.0,17747.0,未来科技城,17.747,0,0
杭州,滨江区,滨江区政府,汉峰峰公馆,一居,1室1厅1卫,3500.0,50.66,69.09,北,贝壳优选,整租·汉峰峰公馆 1室1厅 北,https://hz.lianjia.com/zufang/HZ1681518485613576192.html,120.204376,30.208764,小区,29664.0,8093.0,1517.0,8003.0,1517.0,滨江区,1.517,6,3
杭州,临安区,临安,中骏骏澜湾,三居,3室2厅2卫,1700.0,88.0,19.32,南 北,链家/个人,整租·中骏骏澜湾 3室2厅 南/北,https://hz.lianjia.com/zufang/HZ1681635470380892160.html,119.737658,30.23086,小区,29561.0,53546.0,62351.0,48667.0,29561.0,未来科技城,29.561,0,0
杭州,萧山区,萧山市区,商城东苑,三居,3室2厅2卫,3200.0,140.0,22.86,南,链家,整租·商城东苑 3室2厅 南,https://hz.lianjia.com/zufang/HZ1682322059482365952.html,120.292679,30.166237,小区,47306.0,17123.0,16150.0,21143.0,16150.0,滨江区,16.15,0,2
杭州,拱墅区,丝绸城,十五家园,一居,1室1厅1卫,2700.0,30.0,90.0,南,链家/个人,整租·十五家园 1室1厅 南,https://hz.lianjia.com/zufang/HZ1682334188721668096.html,120.175081,30.266025,小区,21414.0,5778.0,9359.0,3795.0,3795.0,湖滨商圈,3.795,5,2
杭州,临平区,塘栖,杭辰星万里,三居,3室2厅2卫,1600.0,34.0,47.06,西南 西,链家/个人,整租·杭辰星万里 3室2厅 西南/西,https://hz.lianjia.com/zufang/HZ1682348076368396288.html,120.219191,30.459804,小区,40081.0,29687.0,42140.0,32663.0,29687.0,钱江新城,29.687,0,0
杭州,上城区,采荷,采荷小区芙蓉邨,一居,1室1厅1卫,3000.0,40.0,75.0,南,链家/个人,整租·采荷小区芙蓉邨 1室1厅 南,https://hz.lianjia.com/zufang/HZ1684523796268056576.html,120.195424,30.252978,小区(模糊),27165.0,1935.0,8204.0,3978.0,1935.0,钱江新城,1.935,3,1
杭州,钱塘区,金沙湖,龙湖滟澜星座,一居,1室1厅1卫,3800.0,53.0,71.7,南,链家/个人,整租·龙湖滟澜星座 1室1厅 南,https://hz.lianjia.com/zufang/HZ1684538610021302272.html,120.327439,30.308804,小区,35217.0,16761.0,21994.0,22191.0,16761.0,钱江新城,16.761,4,4
杭州,余杭区,未来科技城,盛奥西溪铭座,一居,1室1厅1卫,2800.0,50.0,56.0,东,贝壳优选,整租·盛奥西溪铭座 1室1厅 东,https://hz.lianjia.com/zufang/HZ1685132531386548224.html,120.042824,30.292632,小区,4684.0,22829.0,24720.0,19263.0,4684.0,未来科技城,4.684,2,2
杭州,西湖区,翠苑,翠苑一区,三居,3室1厅1卫,3596.0,60.12,59.81,东 南 北,贝壳优选,整租·翠苑一区 3室1厅 东/南/北,https://hz.lianjia.com/zufang/HZ1685926127090008064.html,120.128079,30.288068,小区(模糊),13974.0,15444.0,17335.0,8944.0,8944.0,湖滨商圈,8.944,4,1
杭州,钱塘区,沿江南,保利湾天地二期,两居,2室1厅2卫,2596.0,47.0,55.23,南,贝壳优选,整租·保利湾天地二期 2室1厅 南,https://hz.lianjia.com/zufang/HZ1686223455684395008.html,120.369579,30.271872,小区(模糊),43232.0,18140.0,27887.0,23541.0,18140.0,钱江新城,18.14,0,1
杭州,富阳区,富春,春南社区南园路,两居,2室1厅1卫,1300.0,85.0,15.29,南,链家/个人,整租·春南社区南园路 2室1厅 南,https://hz.lianjia.com/zufang/HZ1686305551937437696.html,119.942925,30.043109,小区,35383.0,45409.0,41691.0,46488.0,35383.0,未来科技城,35.383,1,0
杭州,钱塘区,大江东,至高钱塘一品,三居,3室1厅2卫,3700.0,137.0,27.01,南,链家/个人,整租·至高钱塘一品 3室1厅 南,https://hz.lianjia.com/zufang/HZ1686639115119886336.html,120.457505,30.301483,小区,56347.0,30243.0,36347.0,37415.0,30243.0,钱江新城,30.243,1,1
杭州,余杭区,良渚,和光尘樾轩,一居,1室1厅1卫,2050.0,25.0,82.0,南,贝壳优选,整租·和光尘樾轩 1室1厅 南,https://hz.lianjia.com/zufang/HZ1686663501315047424.html,120.040121,30.360664,小区,10569.0,28589.0,34842.0,25118.0,10569.0,未来科技城,10.569,0,0
杭州,临安区,临安,金盾花园,一居,1室0厅1卫,500.0,28.0,17.86,南,链家/个人,整租·金盾花园 1室0厅 南,https://hz.lianjia.com/zufang/HZ1687299583438225408.html,119.705721,30.224759,小区,36075.0,56139.0,64944.0,51260.0,36075.0,未来科技城,36.075,2,1
杭州,萧山区,南部卧城,碧桂园天麓府,三居,3室2厅2卫,3000.0,87.0,34.48,南,链家/个人,整租·碧桂园天麓府 3室2厅 南,https://hz.lianjia.com/zufang/HZ1689137190426116096.html,120.253081,30.115664,小区(模糊),47557.0,18242.0,14813.0,21836.0,14813.0,滨江区,14.813,0,0
杭州,萧山区,闻堰,三江阳光银座,一居,1室1厅1卫,2200.0,30.0,73.33,南,链家/个人,整租·三江阳光银座 1室1厅 南,https://hz.lianjia.com/zufang/HZ1690649801424633856.html,120.185559,30.121071,小区,45344.0,19842.0,11874.0,16671.0,11874.0,滨江区,11.874,0,0
杭州,余杭区,良渚,和光尘樾轩,三居,3室0厅3卫,1200.0,20.0,60.0,南 北,贝壳优选,整租·和光尘樾轩 3室0厅 南/北,https://hz.lianjia.com/zufang/HZ1690679936186056704.html,120.040121,30.360664,小区,10569.0,28589.0,34842.0,25118.0,10569.0,未来科技城,10.569,0,0
杭州,余杭区,老余杭,星创新里程中心,一居,1室1厅1卫,1900.0,39.0,48.72,南,贝壳优选,整租·星创新里程中心 1室1厅 南,https://hz.lianjia.com/zufang/HZ1691307225072533504.html,119.957239,30.259772,小区(模糊),7881.0,31404.0,40209.0,28163.0,7881.0,未来科技城,7.881,3,2
杭州,余杭区,未来科技城,西溪蓝海,一居,1室1厅1卫,2400.0,37.99,63.17,东,贝壳优选,整租·西溪蓝海 1室1厅 东,https://hz.lianjia.com/zufang/HZ1692397237159591936.html,120.007968,30.273002,小区,3883.0,26460.0,28351.0,22894.0,3883.0,未来科技城,3.883,2,1
杭州,拱墅区,申花,芳满庭,三居,3室1厅2卫,1400.0,8.9,157.3,北,链家/个人,合租·芳满庭 3居室 北卧,https://hz.lianjia.com/zufang/HZ1692465426660851712.html,120.106744,30.296192,小区,10772.0,16786.0,18677.0,10093.0,10093.0,湖滨商圈,10.093,6,2
杭州,临平区,东湖,绿城蓝庭东区,三居,3室2厅1卫,2400.0,156.0,15.38,南,链家/个人,整租·绿城蓝庭东区 3室2厅 南,https://hz.lianjia.com/zufang/HZ1693140056077762560.html,120.273987,30.426756,小区(模糊),37016.0,26622.0,32875.0,29598.0,26622.0,钱江新城,26.622,1,0
杭州,拱墅区,桥西,绿城运河郡,一居,1室1厅1卫,2700.0,55.0,49.09,东,贝壳优选,整租·绿城运河郡 1室1厅 东,https://hz.lianjia.com/zufang/HZ1694315954130911232.html,120.136863,30.327604,小区,16430.0,17140.0,17592.0,12135.0,12135.0,湖滨商圈,12.135,1,0
杭州,拱墅区,拱宸桥,紫荆家园,三居,3室2厅2卫,5600.0,130.0,43.08,南,链家/个人,整租·紫荆家园 3室2厅 南,https://hz.lianjia.com/zufang/HZ1694684167515668480.html,120.144274,30.311138,小区,20074.0,13096.0,14996.0,9539.0,9539.0,湖滨商圈,9.539,8,2
杭州,富阳区,富春,乐汇城,三居,3室1厅2卫,1500.0,30.0,50.0,南,链家/个人,合租·乐汇城 3居室 南卧,https://hz.lianjia.com/zufang/HZ1695408966084853760.html,119.944368,30.053477,板块,31463.0,41439.0,37695.0,42492.0,31463.0,未来科技城,31.463,1,0
杭州,拱墅区,信义坊,云河大厦,一居,1室1厅1卫,2300.0,42.0,54.76,南,链家,整租·云河大厦 1室1厅 南,https://hz.lianjia.com/zufang/HZ1695651022791245824.html,120.147243,30.290504,小区,16075.0,12551.0,14442.0,6088.0,6088.0,湖滨商圈,6.088,5,1
杭州,上城区,湖滨,将军路,一居,1室1厅1卫,7000.0,58.0,120.69,东北,链家,整租·将军路 1室1厅 东北,https://hz.lianjia.com/zufang/HZ1696362478671233024.html,120.163668,30.248597,小区,21010.0,5724.0,8060.0,917.0,917.0,湖滨商圈,0.917,9,5
杭州,富阳区,富春,阳光城西郊半岛云龙阁,两居,2室1厅1卫,1900.0,94.0,20.21,南,链家/个人,整租·阳光城西郊半岛云龙阁 2室1厅 南,https://hz.lianjia.com/zufang/HZ1697124087404429312.html,119.983057,30.059094,小区,49395.0,38299.0,34581.0,39378.0,34581.0,滨江区,34.581,0,0
杭州,富阳区,鹿山新城,山水悦府,三居,3室2厅2卫,2100.0,150.0,14.0,南,链家/个人,整租·山水悦府 3室2厅 南,https://hz.lianjia.com/zufang/HZ1699335162073972736.html,119.925715,30.012882,小区,58834.0,47738.0,44020.0,48817.0,44020.0,滨江区,44.02,1,0
杭州,临安区,临安,景杉路716号,三居,3室1厅1卫,2200.0,140.0,15.71,南,链家/个人,整租·景杉路716号 3室1厅 南,https://hz.lianjia.com/zufang/HZ1699340209734287360.html,119.71534,30.225314,小区,35369.0,55433.0,64238.0,50554.0,35369.0,未来科技城,35.369,4,1
杭州,余杭区,西溪,西溪望庄,一居,1室0厅1卫,1300.0,15.0,86.67,西北,链家,合租·西溪望庄 1居室 西北卧,https://hz.lianjia.com/zufang/HZ1699989418619699200.html,120.041588,30.274049,小区(模糊),6088.0,23295.0,29548.0,20545.0,6088.0,未来科技城,6.088,0,1
杭州,萧山区,萧山科技城,科尔世纪外滩,三居,3室2厅2卫,3800.0,110.0,34.55,南 西 北,链家/个人,整租·科尔世纪外滩 3室2厅 南/西/北,https://hz.lianjia.com/zufang/HZ1700379819314774016.html,120.309905,30.269934,小区,39804.0,19171.0,15823.0,24601.0,15823.0,滨江区,15.823,0,0
杭州,临平区,临平新城,合景泰富寰汇（石门街6号）,一居,1室1厅1卫,6700.0,60.0,111.67,南,链家/个人,整租·合景泰富寰汇（石门街6号） 1室1厅 南,https://hz.lianjia.com/zufang/HZ1701074955501830144.html,120.300983,30.39265,小区,36196.0,20140.0,30692.0,24775.0,20140.0,钱江新城,20.14,4,2
杭州,西湖区,黄龙,沿山河新村,三居,3室1厅1卫,4800.0,75.58,63.51,南,链家/个人,整租·沿山河新村 3室1厅 南,https://hz.lianjia.com/zufang/HZ1701193945700106240.html,120.145889,30.270385,小区(模糊),18697.0,8013.0,11379.0,4178.0,4178.0,湖滨商圈,4.178,5,3
杭州,上城区,潮鸣,万安城市花园东苑,三居,3室2厅2卫,7000.0,128.0,54.69,南 西 北,链家/个人,整租·万安城市花园东苑 3室2厅 南/西/北,https://hz.lianjia.com/zufang/HZ1701489904518692864.html,120.179904,30.255369,小区,24807.0,4321.0,7831.0,2358.0,2358.0,湖滨商圈,2.358,6,3
杭州,富阳区,富春,阳光里,三居,3室2厅2卫,1000.0,127.67,7.83,南,链家/个人,整租·阳光里 3室2厅 南,https://hz.lianjia.com/zufang/HZ1701541307572289536.html,119.939423,30.060466,小区,31030.0,41006.0,37262.0,42059.0,31030.0,未来科技城,31.03,2,1
杭州,临平区,临平新城,华元欢乐城,一居,1室1厅1卫,1300.0,30.01,43.32,南,贝壳优选,整租·华元欢乐城 1室1厅 南,https://hz.lianjia.com/zufang/HZ1702047599529295872.html,120.300406,30.395888,小区(模糊),36474.0,20688.0,30814.0,25323.0,20688.0,钱江新城,20.688,5,2
杭州,西湖区,古荡,天目山路338号,两居,2室2厅1卫,3500.0,70.45,49.68,南,链家,整租·天目山路338号 2室2厅 南,https://hz.lianjia.com/zufang/HZ1702235491031580672.html,120.121735,30.273248,小区,15032.0,12857.0,19110.0,7762.0,7762.0,湖滨商圈,7.762,7,3
杭州,滨江区,奥体,旭江华庭,三居,3室2厅1卫,6100.0,86.8,70.28,南,链家,整租·旭江华庭 3室2厅 南,https://hz.lianjia.com/zufang/HZ1703728936124416000.html,120.229217,30.22448,小区,33222.0,5706.0,3081.0,10226.0,3081.0,滨江区,3.081,1,2
杭州,临安区,临安,绿岛花园南区,三居,3室2厅2卫,1900.0,130.0,14.62,南,链家/个人,整租·绿岛花园南区 3室2厅 南,https://hz.lianjia.com/zufang/HZ1704354430582784000.html,119.698521,30.219706,小区(模糊),36945.0,57009.0,65814.0,52130.0,36945.0,未来科技城,36.945,1,1
杭州,滨江区,彩虹城,茂御居,两居,2室1厅1卫,3600.0,52.67,68.35,南,贝壳优选,整租·茂御居 2室1厅 南,https://hz.lianjia.com/zufang/HZ1705606666923278336.html,120.146946,30.188173,小区,24572.0,14055.0,7749.0,9812.0,7749.0,滨江区,7.749,2,2
杭州,萧山区,南部卧城,科尔南城嘉园,三居,3室2厅2卫,2600.0,86.0,30.23,南,链家/个人,整租·科尔南城嘉园 3室2厅 南,https://hz.lianjia.com/zufang/HZ1705859877001232384.html,120.282511,30.110326,小区,51573.0,21399.0,17970.0,24993.0,17970.0,滨江区,17.97,0,0
杭州,富阳区,富春,秦忆荣府南区,两居,2室1厅1卫,1200.0,110.31,10.88,南,链家/个人,整租·秦忆荣府南区 2室1厅 南,https://hz.lianjia.com/zufang/HZ1706574866259378176.html,119.914932,30.054026,小区,34827.0,52473.0,48755.0,53552.0,34827.0,未来科技城,34.827,0,0
杭州,上城区,湖滨,柳营新村,三居,3室1厅1卫,4800.0,66.11,72.61,南,贝壳优选,整租·柳营新村 3室1厅 南,https://hz.lianjia.com/zufang/HZ1706602555301167104.html,120.161964,30.248752,小区,20917.0,5662.0,7967.0,824.0,824.0,湖滨商圈,0.824,9,5
杭州,桐庐县,桐庐,春江路668号,三居,3室2厅2卫,2500.0,137.73,18.15,东南,链家/个人,整租·春江路668号 3室2厅 东南,https://hz.lianjia.com/zufang/HZ1706898025827270656.html,119.68488,29.796501,小区,95438.0,84342.0,80624.0,85421.0,80624.0,滨江区,80.624,3,1
杭州,西湖区,黄龙,金祝新村,两居,2室2厅1卫,5500.0,57.0,96.49,南,链家,整租·金祝新村 2室2厅 南,https://hz.lianjia.com/zufang/HZ1707308572309716992.html,120.150335,30.271319,小区(模糊),18320.0,9019.0,11560.0,4359.0,4359.0,湖滨商圈,4.359,6,2
杭州,滨江区,滨江区政府,中奥江锦国际,一居,1室1厅1卫,2700.0,52.84,51.1,西,贝壳优选,整租·中奥江锦国际 1室1厅 西,https://hz.lianjia.com/zufang/HZ1707749899698700288.html,120.199339,30.207086,小区,31368.0,8710.0,1897.0,9849.0,1897.0,滨江区,1.897,6,3
杭州,临平区,塘栖,美致生活广场,三居,3室1厅1卫,3000.0,36.05,83.22,东南,链家/个人,整租·美致生活广场 3室1厅 东南,https://hz.lianjia.com/zufang/HZ1708828275704332288.html,120.299222,30.419154,小区,40759.0,23110.0,32025.0,29257.0,23110.0,钱江新城,23.11,1,1
杭州,临安区,临安,云锦玖晟府,三居,3室2厅2卫,1750.0,89.0,19.66,南,链家/个人,整租·云锦玖晟府 3室2厅 南,https://hz.lianjia.com/zufang/HZ1709931854448033792.html,119.6974,30.199511,小区,38286.0,58350.0,67155.0,53471.0,38286.0,未来科技城,38.286,1,0
杭州,上城区,南肖埠,百大绿城西子国际,一居,1室1厅1卫,5200.0,52.69,98.69,东,链家/个人,整租·百大绿城西子国际 1室1厅 东,https://hz.lianjia.com/zufang/HZ1710201808137224192.html,120.19732,30.226543,小区,26758.0,3606.0,4621.0,5097.0,3606.0,钱江新城,3.606,7,1
杭州,富阳区,银湖科技城,浙大网新银湖科技园,两居,2室2厅2卫,1300.0,30.0,43.33,南,链家/个人,合租·浙大网新银湖科技园 2居室 南卧,https://hz.lianjia.com/zufang/HZ1710927380899430400.html,119.983661,30.138935,小区,20052.0,30397.0,26653.0,31450.0,20052.0,未来科技城,20.052,1,2
杭州,富阳区,银湖科技城,九龙仓雍景山,三居,3室2厅2卫,2000.0,89.0,22.47,南,链家/个人,整租·九龙仓雍景山 3室2厅 南,https://hz.lianjia.com/zufang/HZ1711298843942846464.html,119.973491,30.163319,小区(模糊),17463.0,32649.0,28905.0,33702.0,17463.0,未来科技城,17.463,0,0
杭州,富阳区,富春,乐汇城,三居,3室1厅2卫,1500.0,30.0,50.0,南,链家/个人,合租·乐汇城 3居室 南卧,https://hz.lianjia.com/zufang/HZ1711368393153576960.html,119.914704,30.063939,小区,33569.0,41956.0,38212.0,43009.0,33569.0,未来科技城,33.569,0,0
杭州,富阳区,富春,乐汇城,三居,3室1厅2卫,1500.0,30.0,50.0,南,链家/个人,合租·乐汇城 3居室 南卧,https://hz.lianjia.com/zufang/HZ1711369731958636544.html,119.914704,30.063939,小区,33569.0,41956.0,38212.0,43009.0,33569.0,未来科技城,33.569,0,0
杭州,西湖区,三墩,金地自在城东苑,两居,2室1厅1卫,3300.0,76.52,43.13,东南,贝壳优选,整租·金地自在城东苑 2室1厅 东南,https://hz.lianjia.com/zufang/HZ1711806838250405888.html,120.077224,30.337666,小区(模糊),10296.0,23516.0,29769.0,20045.0,10296.0,未来科技城,10.296,3,2
杭州,临安区,临安,钱锦花园,三居,3室1厅1卫,1620.0,93.0,17.42,西,链家/个人,整租·钱锦花园 3室1厅 西,https://hz.lianjia.com/zufang/HZ1712337788831006720.html,119.751054,30.2279,小区,30524.0,52497.0,61302.0,47618.0,30524.0,未来科技城,30.524,0,0
杭州,富阳区,富春,镬子山社区光明路,两居,2室1厅1卫,1500.0,61.0,24.59,南,链家/个人,整租·镬子山社区光明路 2室1厅 南,https://hz.lianjia.com/zufang/HZ1712738642352406528.html,119.955623,30.056448,小区,31118.0,41094.0,37350.0,42147.0,31118.0,未来科技城,31.118,1,2
杭州,钱塘区,高教园区东,宝龙城市广场,三居,3室1厅1卫,3000.0,43.97,68.23,东南,链家,整租·宝龙城市广场 3室1厅 复式 东南,https://hz.lianjia.com/zufang/HZ1713113504027770880.html,120.384569,30.312345,小区,40956.0,23983.0,29792.0,30860.0,23983.0,钱江新城,23.983,2,2
杭州,拱墅区,流水苑,绿洲花园,三居,3室2厅2卫,9200.0,150.02,61.33,南 北,链家,整租·绿洲花园 3室2厅 南/北,https://hz.lianjia.com/zufang/HZ1713433695303499776.html,120.172188,30.279532,小区,20963.0,8164.0,14417.0,6914.0,6914.0,湖滨商圈,6.914,7,2
杭州,富阳区,富春,阳光城西郊半岛云龙阁,三居,3室2厅2卫,2500.0,142.02,17.6,南,链家/个人,整租·阳光城西郊半岛云龙阁 3室2厅 南,https://hz.lianjia.com/zufang/HZ1714294388370178048.html,119.983057,30.059094,小区,49395.0,38299.0,34581.0,39378.0,34581.0,滨江区,34.581,0,0
杭州,富阳区,鹿山新城,宋都江宸府,三居,3室2厅2卫,1200.0,98.0,12.24,南,链家/个人,整租·宋都江宸府 3室2厅 南,https://hz.lianjia.com/zufang/HZ1715018399991463936.html,119.925455,30.008071,小区(模糊),59068.0,47972.0,44254.0,49051.0,44254.0,滨江区,44.254,1,0
杭州,富阳区,富春,高科商业中心,两居,2室1厅1卫,1800.0,83.52,21.55,南,链家/个人,合租·高科商业中心 2居室 南卧,https://hz.lianjia.com/zufang/HZ1715576446476353536.html,119.897658,30.084265,小区,30631.0,40864.0,37120.0,41917.0,30631.0,未来科技城,30.631,0,1
