城市,区域,板块,小区,户型,户型详情,租金,面积,单位租金,朝向,品牌,标题,链接,经度,纬度,坐标精度
深圳,大鹏新区,大鹏半岛,承翰半山海,一居,1室1厅1卫,1400.0,36.0,38.89,东南,链家/个人,整租·承翰半山海 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1814881688824578048.html,114.416298,22.639657,行政区
深圳,福田区,景田,香蜜新村,两居,2室2厅1卫,5700.0,68.0,83.82,南,链家,整租·香蜜新村 2室2厅 南,https://sz.lianjia.com/zufang/SZ1815317194934845440.html,114.04186,22.546871,小区
深圳,盐田区,盐田港,佳兆业御璟佳园广场,三居,3室0厅0卫,15600.0,260.76,59.83,东南,链家/个人,整租·佳兆业御璟佳园广场 3室0厅 东南,https://sz.lianjia.com/zufang/SZ1815965967654584320.html,114.265468,22.585119,小区
深圳,龙岗区,横岗,振业城四五期,两居,2室2厅2卫,11000.0,202.7,54.27,南,链家/个人,整租·振业城四五期 2室2厅 南,https://sz.lianjia.com/zufang/SZ1816002958702149632.html,114.211472,22.643381,板块
深圳,龙岗区,大运新城,世茂深港国际中心,两居,2室1厅1卫,3300.0,59.0,55.93,东,链家/个人,整租·世茂深港国际中心 2室1厅 东,https://sz.lianjia.com/zufang/SZ1816043604288733184.html,114.21298,22.700032,小区
深圳,南山区,蛇口,米兰公寓,一居,1室1厅1卫,4000.0,36.28,110.25,西,贝壳优选,整租·米兰公寓 1室1厅 西,https://sz.lianjia.com/zufang/SZ1817138419944390656.html,113.927507,22.491035,小区
深圳,龙华区,红山,龙光玖钻,三居,3室1厅2卫,7000.0,71.0,98.59,西南,链家/个人,整租·龙光玖钻 3室1厅 西南,https://sz.lianjia.com/zufang/SZ1818188249907068928.html,114.04491,22.696735,行政区
深圳,南山区,科技园,朗景园,一居,1室1厅1卫,5500.0,43.0,127.91,北,贝壳优选,整租·朗景园 1室1厅 北,https://sz.lianjia.com/zufang/SZ1818231270946111488.html,113.950558,22.540989,小区
深圳,盐田区,沙头角,倚山花园三期,一居,1室0厅1卫,2600.0,32.65,79.63,西北,贝壳优选,整租·倚山花园三期 1室0厅 西北,https://sz.lianjia.com/zufang/SZ1818865077550317568.html,114.236987,22.56,小区
深圳,宝安区,松岗,松河瑞园二期,三居,3室1厅1卫,3700.0,76.0,48.68,南,贝壳优选,整租·松河瑞园二期 3室1厅 南,https://sz.lianjia.com/zufang/SZ1819280191441076224.html,113.840198,22.777225,板块
深圳,福田区,竹子林,建业大厦,两居,2室2厅1卫,6500.0,86.29,75.33,南,贝壳优选,整租·建业大厦 2室2厅 南,https://sz.lianjia.com/zufang/SZ1819352123213611008.html,114.016574,22.536821,小区
深圳,南山区,后海,钜建大厦,两居,2室2厅1卫,6400.0,72.74,87.98,东,贝壳优选,整租·钜建大厦 2室2厅 东,https://sz.lianjia.com/zufang/SZ1820789388204834816.html,113.929209,22.512034,小区
深圳,福田区,香梅北,天明居,三居,3室2厅2卫,9500.0,106.0,89.62,西南,链家/个人,整租·天明居 3室2厅 西南,https://sz.lianjia.com/zufang/SZ1821473678953545728.html,114.055198,22.520922,行政区
深圳,南山区,科技园,华润城润府三期,一居,1室0厅1卫,6400.0,40.0,160.0,西南,贝壳优选,整租·华润城润府三期 1室0厅 西南,https://sz.lianjia.com/zufang/SZ1822238428029255680.html,113.954898,22.546563,小区
深圳,罗湖区,笋岗,笋岗大厦,两居,2室1厅1卫,4500.0,64.0,70.31,南,链家/个人,整租·笋岗大厦 2室1厅 南,https://sz.lianjia.com/zufang/SZ1822645858248687616.html,114.111854,22.564229,小区
深圳,大鹏新区,大鹏半岛,承翰半山海,一居,1室1厅1卫,1700.0,36.0,47.22,东南,链家/个人,整租·承翰半山海 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1822834278954696704.html,114.438249,22.626999,板块
深圳,坪山区,坪山,恒大成二期,三居,3室2厅2卫,3500.0,98.91,35.39,东南,贝壳优选,整租·恒大成二期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1822874097755881472.html,114.339587,22.698099,小区
深圳,南山区,西丽,万科云城,两居,2室1厅1卫,6400.0,50.8,125.98,南,贝壳优选,整租·万科云城 2室1厅 南,https://sz.lianjia.com/zufang/SZ1823381176706924544.html,113.943361,22.574414,小区
深圳,福田区,梅林,艺丰花园A区,两居,2室2厅1卫,5400.0,76.63,70.47,南,贝壳优选,整租·艺丰花园A区 2室2厅 南,https://sz.lianjia.com/zufang/SZ1824104798350213120.html,114.055198,22.520922,行政区
深圳,福田区,石厦,宏轩大厦,两居,2室2厅1卫,6000.0,61.0,98.36,西北,贝壳优选,整租·宏轩大厦 2室2厅 西北,https://sz.lianjia.com/zufang/SZ1824406206408556544.html,114.051577,22.527838,小区
深圳,罗湖区,春风路,长丰苑,一居,1室0厅1卫,3300.0,36.42,90.61,北,贝壳优选,整租·长丰苑 1室0厅 北,https://sz.lianjia.com/zufang/SZ1824459398316032000.html,114.127675,22.542081,小区
深圳,龙岗区,大运新城,中粮祥云,一居,1室1厅1卫,2900.0,50.97,56.9,东南,贝壳优选,整租·中粮祥云 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1824475466342334464.html,114.246884,22.720889,行政区
深圳,龙岗区,大运新城,中海康城国际一期,一居,1室1厅1卫,2500.0,48.0,52.08,东北,贝壳优选,整租·中海康城国际一期 1室1厅 东北,https://sz.lianjia.com/zufang/SZ1824683154422628352.html,114.125576,22.675637,小区
深圳,坪山区,坪山,碧湖春天,三居,3室2厅1卫,2500.0,89.0,28.09,南,贝壳优选,整租·碧湖春天 3室2厅 南,https://sz.lianjia.com/zufang/SZ1824710549678587904.html,114.24022,22.722418,小区
深圳,南山区,南山中心,南海城中心,三居,3室2厅1卫,5500.0,69.73,78.88,东 北,贝壳优选,整租·南海城中心 3室2厅 东/北,https://sz.lianjia.com/zufang/SZ1825383382318579712.html,113.937496,22.518114,板块
深圳,宝安区,沙井,会展湾·中港广场,一居,1室0厅1卫,2200.0,41.55,52.95,东,贝壳优选,整租·会展湾·中港广场 1室0厅 东,https://sz.lianjia.com/zufang/SZ1825453918616813568.html,113.778272,22.704979,小区
深圳,南山区,蛇口,水湾1979二期,一居,1室1厅1卫,6000.0,43.02,139.47,东,贝壳优选,整租·水湾1979二期 1室1厅 东,https://sz.lianjia.com/zufang/SZ1825506646403579904.html,113.918227,22.490385,小区
深圳,罗湖区,螺岭,东门168,一居,1室0厅1卫,2400.0,27.73,86.55,南,贝壳优选,整租·东门168 1室0厅 南,https://sz.lianjia.com/zufang/SZ1825552706396225536.html,114.127664,22.550008,小区
深圳,盐田区,梅沙,东部华侨城天麓三区,三居,3室2厅3卫,25000.0,219.53,113.88,东南,链家/个人,整租·东部华侨城天麓三区 3室2厅 跃层 东南,https://sz.lianjia.com/zufang/SZ1825836055195025408.html,114.305605,22.59655,板块
深圳,罗湖区,地王,红桂皇冠,一居,1室0厅1卫,3000.0,29.97,100.1,北,贝壳优选,整租·红桂皇冠 1室0厅 北,https://sz.lianjia.com/zufang/SZ1825948561800429568.html,114.131611,22.548309,小区
深圳,宝安区,福永,会展湾水岸,两居,2室1厅1卫,3500.0,60.0,58.33,东南,贝壳优选,整租·会展湾水岸 2室1厅 东南,https://sz.lianjia.com/zufang/SZ1826673512731901952.html,113.782013,22.699835,小区
深圳,宝安区,福永,会展湾水岸,一居,1室0厅1卫,2100.0,33.94,61.87,东,贝壳优选,整租·会展湾水岸 1室0厅 东,https://sz.lianjia.com/zufang/SZ1826926522947076096.html,113.883831,22.554986,行政区
深圳,坪山区,坪山,碧湖春天,三居,3室2厅1卫,2600.0,89.69,28.99,东南 南,贝壳优选,整租·碧湖春天 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ1827256165218648064.html,114.24022,22.722418,小区
深圳,龙岗区,横岗,建信天宸,一居,1室0厅1卫,2700.0,36.0,75.0,南,贝壳优选,整租·建信天宸 1室0厅 南,https://sz.lianjia.com/zufang/SZ1827656915874742272.html,114.246884,22.720889,小区
深圳,宝安区,宝安中心,泰华梧桐聚落花园,三居,3室2厅2卫,18000.0,125.35,143.6,西南,链家,整租·泰华梧桐聚落花园 3室2厅 西南,https://sz.lianjia.com/zufang/SZ1828421938955943936.html,,,失败
深圳,宝安区,宝安中心,泰华梧桐聚落花园,两居,2室1厅1卫,18500.0,100.0,185.0,东北,链家,整租·泰华梧桐聚落花园 2室1厅 东北,https://sz.lianjia.com/zufang/SZ1828670698508255232.html,113.883831,22.554986,小区
深圳,坪山区,坪山,凤凰公馆,三居,3室2厅2卫,3300.0,93.0,35.48,东南,贝壳优选,整租·凤凰公馆 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1829061014109290496.html,114.310927,22.673958,小区
深圳,龙华区,龙华新区,锦绣江南四期,两居,2室2厅1卫,5000.0,79.56,62.85,东南,贝壳优选,整租·锦绣江南四期 2室2厅 东南,https://sz.lianjia.com/zufang/SZ1829461311470174208.html,114.031948,22.637883,小区
深圳,坪山区,坪山,碧湖春天,三居,3室2厅2卫,3100.0,95.48,32.47,东南 南,贝壳优选,整租·碧湖春天 3室2厅 东南/南,https://sz.lianjia.com/zufang/SZ1829517924969218048.html,114.350844,22.708786,行政区
深圳,盐田区,沙头角,倚山花园二期,三居,3室2厅1卫,5700.0,106.0,53.77,北,链家/个人,整租·倚山花园二期 3室2厅 北,https://sz.lianjia.com/zufang/SZ1829757101073760256.html,114.236987,22.56,小区
深圳,南山区,前海,星海名城一期一组团,三居,3室2厅2卫,7800.0,105.0,74.29,南,贝壳优选,整租·星海名城一期一组团 3室2厅 南,https://sz.lianjia.com/zufang/SZ1829809801194897408.html,113.913123,22.535469,小区
深圳,宝安区,航城,兴达华府,两居,2室1厅1卫,4000.0,42.21,94.76,东,贝壳优选,整租·兴达华府 2室1厅 东,https://sz.lianjia.com/zufang/SZ1829860395985141760.html,,,失败
深圳,福田区,皇岗,高发城驰苑,两居,2室1厅1卫,5200.0,48.0,108.33,西北,贝壳优选,整租·高发城驰苑 2室1厅 西北,https://sz.lianjia.com/zufang/SZ1829875945087959040.html,114.057348,22.522603,小区
深圳,盐田区,梅沙,天琴湾三期,三居,3室2厅2卫,13000.0,116.23,111.85,东南,链家/个人,整租·天琴湾三期 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1830274881313308672.html,114.322536,22.597401,小区
深圳,盐田区,梅沙,心海伽蓝,三居,3室2厅1卫,6800.0,75.8,89.71,西南,链家/个人,整租·心海伽蓝 3室2厅 复式 西南,https://sz.lianjia.com/zufang/SZ1830495611179237376.html,114.308768,22.600877,小区
深圳,福田区,梅林,凯伦花园,一居,1室0厅1卫,2400.0,14.94,160.64,南,贝壳优选,整租·凯伦花园 1室0厅 南,https://sz.lianjia.com/zufang/SZ1830871352018468864.html,114.055198,22.520922,行政区
深圳,坪山区,坪山,花样年·旭辉·好时光,三居,3室2厅2卫,3700.0,100.0,37.0,东南,贝壳优选,整租·花样年·旭辉·好时光 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1830908696335482880.html,113.918926,22.578244,小区
深圳,南山区,前海,前海凯御,两居,2室1厅1卫,6700.0,55.0,121.82,南,贝壳优选,整租·前海凯御 2室1厅 南,https://sz.lianjia.com/zufang/SZ1831547007043371008.html,113.911537,22.527663,小区
深圳,盐田区,盐田港,佳兆业御璟佳园广场,两居,2室1厅1卫,3200.0,61.0,52.46,南,贝壳优选,整租·佳兆业御璟佳园广场 2室1厅 南,https://sz.lianjia.com/zufang/SZ1831920752178233344.html,,,失败
深圳,坪山区,坪山,花样年·旭辉·好时光,三居,3室2厅2卫,3700.0,100.0,37.0,南 北,贝壳优选,整租·花样年·旭辉·好时光 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ1832017610904961024.html,113.918926,22.578244,小区
深圳,坪山区,坪山,坪山首座,两居,2室1厅1卫,2600.0,69.52,37.4,南,贝壳优选,整租·坪山首座 2室1厅 南,https://sz.lianjia.com/zufang/SZ1833504435658031104.html,114.315902,22.666298,小区
深圳,龙岗区,龙岗中心城,万象天成,两居,2室1厅1卫,2400.0,53.69,44.7,南,链家,整租·万象天成 2室1厅 南,https://sz.lianjia.com/zufang/SZ1833737283371532288.html,,,失败
深圳,宝安区,福永,会展湾南岸,一居,1室0厅1卫,2000.0,34.0,58.82,东,贝壳优选,整租·会展湾南岸 1室0厅 东,https://sz.lianjia.com/zufang/SZ1834217387012915200.html,113.776848,22.685651,小区
深圳,福田区,园岭,园岭新村,三居,3室2厅1卫,4800.0,79.5,60.38,南 北,链家/个人,整租·园岭新村 3室2厅 复式 南/北,https://sz.lianjia.com/zufang/SZ1834581500696199168.html,114.100381,22.551384,小区
深圳,南山区,蛇口,栖游记,一居,1室0厅1卫,3800.0,31.13,122.07,西南,贝壳优选,整租·栖游记 1室0厅 西南,https://sz.lianjia.com/zufang/SZ1834889116056027136.html,113.933862,22.48808,小区
深圳,宝安区,宝安中心,西城雅筑,两居,2室2厅1卫,6300.0,63.71,98.89,东北,贝壳优选,整租·西城雅筑 2室2厅 东北,https://sz.lianjia.com/zufang/SZ1835024245176926208.html,113.883831,22.554986,行政区
深圳,南山区,科技园,深圳湾创新科技中心,两居,2室1厅1卫,7400.0,55.0,134.55,东,贝壳优选,整租·深圳湾创新科技中心 2室1厅 东,https://sz.lianjia.com/zufang/SZ1835169868060557312.html,113.946874,22.52835,小区
深圳,南山区,蛇口,四海公寓,一居,1室1厅1卫,5000.0,42.7,117.1,西南,贝壳优选,整租·四海公寓 1室1厅 西南,https://sz.lianjia.com/zufang/SZ1835198324697726976.html,113.931484,22.49404,小区
深圳,龙岗区,龙岗中心城,金地龙城中央三期,两居,2室1厅1卫,3200.0,72.26,44.28,南,链家,整租·金地龙城中央三期 2室1厅 南,https://sz.lianjia.com/zufang/SZ1835547108074061824.html,114.246884,22.720889,行政区
深圳,宝安区,福永,会展湾水岸,一居,1室1厅1卫,2200.0,35.0,62.86,东南,贝壳优选,整租·会展湾水岸 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1835552168870936576.html,113.782013,22.699835,小区
深圳,南山区,前海,前海凯御,两居,2室1厅1卫,7000.0,62.0,112.9,南,贝壳优选,整租·前海凯御 2室1厅 南,https://sz.lianjia.com/zufang/SZ1836059112287240192.html,113.911537,22.527663,小区
深圳,坪山区,坪山,碧湖春天,三居,3室2厅1卫,3000.0,89.0,33.71,东南,贝壳优选,整租·碧湖春天 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1836278936317722624.html,,,失败
深圳,宝安区,福永,会展湾水岸,两居,2室1厅1卫,3700.0,60.0,61.67,西南,贝壳优选,整租·会展湾水岸 2室1厅 西南,https://sz.lianjia.com/zufang/SZ1836377249457111040.html,113.782013,22.699835,小区
深圳,龙岗区,龙岗中心城,金地龙城中央三期,两居,2室2厅1卫,2300.0,82.15,28.0,东南,贝壳优选,整租·金地龙城中央三期 2室2厅 东南,https://sz.lianjia.com/zufang/SZ1836524985032638464.html,114.25149,22.711547,小区
深圳,南山区,科技园,深圳湾科技生态园,一居,1室1厅1卫,5600.0,33.17,168.83,东,贝壳优选,整租·深圳湾科技生态园 1室1厅 东,https://sz.lianjia.com/zufang/SZ1836711785487400960.html,113.952743,22.530351,小区
深圳,龙华区,民治,潜龙鑫茂花园C区,一居,1室1厅1卫,2000.0,26.68,74.96,西北,贝壳优选,整租·潜龙鑫茂花园C区 1室1厅 西北,https://sz.lianjia.com/zufang/SZ1837042844494200832.html,,,失败
深圳,龙岗区,布吉大芬,鹏城悦里名城汇,两居,2室1厅1卫,2500.0,44.5,56.18,东南,链家/个人,整租·鹏城悦里名城汇 2室1厅 东南,https://sz.lianjia.com/zufang/SZ1837109997842989056.html,114.140663,22.61789,小区
深圳,福田区,梅林,梅林一村,三居,3室2厅1卫,7000.0,89.59,78.13,东北,贝壳优选,整租·梅林一村 3室2厅 东北,https://sz.lianjia.com/zufang/SZ1837318005768323072.html,114.036623,22.566472,小区
深圳,宝安区,航城,中信领航,三居,3室2厅2卫,5600.0,89.61,62.49,南 北,贝壳优选,整租·中信领航 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ1837358605389529088.html,113.856902,22.610233,小区
深圳,福田区,车公庙,华海住宅小区,三居,3室2厅1卫,6500.0,90.0,72.22,南 北,链家/个人,整租·华海住宅小区 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ1837429237984788480.html,114.055198,22.520922,行政区
深圳,盐田区,梅沙,心海伽蓝,两居,2室2厅1卫,3500.0,101.56,34.46,东南,链家/个人,整租·心海伽蓝 2室2厅 东南,https://sz.lianjia.com/zufang/SZ1837471939581444096.html,114.308768,22.600877,小区
深圳,宝安区,福永,会展湾水岸,一居,1室0厅1卫,2000.0,34.0,58.82,东,贝壳优选,整租·会展湾水岸 1室0厅 东,https://sz.lianjia.com/zufang/SZ1837811797227208704.html,113.782013,22.699835,小区
深圳,盐田区,沙头角,蓝郡公馆,一居,1室1厅1卫,4500.0,52.0,86.54,西南,贝壳优选,整租·蓝郡公馆 1室1厅 西南,https://sz.lianjia.com/zufang/SZ1838061096599027712.html,,,失败
深圳,南山区,前海,新德家园,一居,1室0厅1卫,3800.0,29.0,131.03,西,贝壳优选,整租·新德家园 1室0厅 西,https://sz.lianjia.com/zufang/SZ1838077065786556416.html,113.914417,22.528957,小区
深圳,龙岗区,龙岗双龙,君华天第,三居,3室2厅2卫,3000.0,88.8,33.78,南 北,贝壳优选,整租·君华天第 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ1838134120165670912.html,114.273268,22.744753,小区
深圳,宝安区,福永,菁英领寓,一居,1室1厅1卫,2300.0,41.59,55.3,东南,贝壳优选,整租·菁英领寓 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1838853996450676736.html,,,失败
深圳,龙岗区,布吉大芬,桂芳园五期,三居,3室1厅2卫,4400.0,92.0,47.83,东南,贝壳优选,整租·桂芳园五期 3室1厅 东南,https://sz.lianjia.com/zufang/SZ1838856066704605184.html,114.140968,22.615903,小区
深圳,南山区,南头,桃苑公寓,一居,1室0厅1卫,2800.0,35.0,80.0,南,贝壳优选,整租·桃苑公寓 1室0厅 南,https://sz.lianjia.com/zufang/SZ1838866473141927936.html,113.92407,22.528226,小区
深圳,坪山区,坪山,碧湖春天,三居,3室2厅1卫,2600.0,89.0,29.21,东南,贝壳优选,整租·碧湖春天 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1838878364056682496.html,114.24022,22.722418,小区
深圳,龙岗区,布吉街,德福花园,三居,3室2厅1卫,3800.0,94.0,40.43,南 北,贝壳优选,整租·德福花园 3室2厅 南/北,https://sz.lianjia.com/zufang/SZ1839192400304537600.html,114.246884,22.720889,行政区
深圳,福田区,福田中心,彩福大厦,三居,3室2厅1卫,10000.0,91.0,109.89,东南,链家,整租·彩福大厦 3室2厅 东南,https://sz.lianjia.com/zufang/SZ1839231619383164928.html,114.067517,22.536005,小区
深圳,盐田区,梅沙,八十步海寓,一居,1室1厅1卫,3800.0,68.0,55.88,东南,链家/个人,整租·八十步海寓 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1839275160499126272.html,114.30878,22.59897,小区
深圳,宝安区,碧海,松茂御龙湾雅苑一期,一居,1室1厅1卫,5400.0,49.41,109.29,东南,贝壳优选,整租·松茂御龙湾雅苑一期 1室1厅 东南,https://sz.lianjia.com/zufang/SZ1839627917265469440.html,113.883831,22.554986,行政区
